stream,src,dst,size,period,deadline,jitter
775,135,[60],244,1000000,600000,0
776,136,[61],284,1000000,620000,0
777,137,[62],324,1000000,640000,0
778,138,[63],364,1000000,650000,0
779,139,[64],404,1000000,630000,0
780,140,[65],244,1000000,600000,0
781,141,[66],284,1000000,620000,0
782,142,[67],324,1000000,640000,0
783,143,[68],364,1000000,650000,0
784,144,[69],404,1000000,630000,0
785,145,[70],244,1000000,600000,0
786,146,[71],284,1000000,620000,0
787,147,[72],324,1000000,640000,0
788,148,[73],364,1000000,650000,0
789,149,[74],404,1000000,630000,0
790,150,[75],244,1000000,600000,0
791,151,[76],284,1000000,620000,0
792,152,[77],324,1000000,640000,0
793,153,[78],364,1000000,650000,0
794,154,[79],404,1000000,630000,0
795,155,[80],244,1000000,600000,0
796,156,[81],284,1000000,620000,0
797,157,[82],324,1000000,640000,0
798,158,[83],364,1000000,650000,0
799,159,[84],404,1000000,630000,0
800,0,[86],244,1000000,600000,0
801,1,[87],284,1000000,620000,0
802,2,[88],324,1000000,640000,0
803,3,[89],364,1000000,650000,0
804,4,[90],404,1000000,630000,0
805,5,[91],244,1000000,600000,0
806,6,[92],284,1000000,620000,0
807,7,[93],324,1000000,640000,0
808,8,[94],364,1000000,650000,0
809,9,[95],404,1000000,630000,0
810,10,[96],244,1000000,600000,0
811,11,[97],284,1000000,620000,0
812,12,[98],324,1000000,640000,0
813,13,[99],364,1000000,650000,0
814,14,[100],404,1000000,630000,0
815,15,[101],244,1000000,600000,0
816,16,[102],284,1000000,620000,0
817,17,[103],324,1000000,640000,0
818,18,[104],364,1000000,650000,0
819,19,[105],404,1000000,630000,0
820,20,[106],244,1000000,600000,0
821,21,[107],284,1000000,620000,0
822,22,[108],324,1000000,640000,0
823,23,[109],364,1000000,650000,0
824,24,[110],404,1000000,630000,0
825,25,[111],244,1000000,600000,0
826,26,[112],284,1000000,620000,0
827,27,[113],324,1000000,640000,0
828,28,[114],364,1000000,650000,0
829,29,[115],404,1000000,630000,0
830,30,[116],244,1000000,600000,0
831,31,[117],284,1000000,620000,0
832,32,[118],324,1000000,640000,0
833,33,[119],364,1000000,650000,0
834,34,[120],404,1000000,630000,0
835,35,[121],244,1000000,600000,0
836,36,[122],284,1000000,620000,0
837,37,[123],324,1000000,640000,0
838,38,[124],364,1000000,650000,0
839,39,[125],404,1000000,630000,0
840,40,[126],244,1000000,600000,0
841,41,[127],284,1000000,620000,0
842,42,[128],324,1000000,640000,0
843,43,[129],364,1000000,650000,0
844,44,[130],404,1000000,630000,0
845,45,[131],244,1000000,600000,0
846,46,[132],284,1000000,620000,0
847,47,[133],324,1000000,640000,0
848,48,[134],364,1000000,650000,0
849,49,[135],404,1000000,630000,0
850,50,[136],244,1000000,600000,0
851,51,[137],284,1000000,620000,0
852,52,[138],324,1000000,640000,0
853,53,[139],364,1000000,650000,0
854,54,[140],404,1000000,630000,0
855,55,[141],244,1000000,600000,0
856,56,[142],284,1000000,620000,0
857,57,[143],324,1000000,640000,0
858,58,[144],364,1000000,650000,0
859,59,[145],404,1000000,630000,0
860,60,[146],244,1000000,600000,0
861,61,[147],284,1000000,620000,0
862,62,[148],324,1000000,640000,0
863,63,[149],364,1000000,650000,0
864,64,[150],404,1000000,630000,0
865,65,[151],244,1000000,600000,0
866,66,[152],284,1000000,620000,0
867,67,[153],324,1000000,640000,0
868,68,[154],364,1000000,650000,0
869,69,[155],404,1000000,630000,0
870,70,[156],244,1000000,600000,0
871,71,[157],284,1000000,620000,0
872,72,[158],324,1000000,640000,0
873,73,[159],364,1000000,650000,0
874,74,[0],404,1000000,630000,0
875,75,[1],244,1000000,600000,0
876,76,[2],284,1000000,620000,0
877,77,[3],324,1000000,640000,0
878,78,[4],364,1000000,650000,0
879,79,[5],404,1000000,630000,0
880,80,[6],244,1000000,600000,0
881,81,[7],284,1000000,620000,0
882,82,[8],324,1000000,640000,0
883,83,[9],364,1000000,650000,0
884,84,[10],404,1000000,630000,0
885,85,[11],244,1000000,600000,0
886,86,[12],284,1000000,620000,0
887,87,[13],324,1000000,640000,0
888,88,[14],364,1000000,650000,0
889,89,[15],404,1000000,630000,0
890,90,[16],244,1000000,600000,0
891,91,[17],284,1000000,620000,0
892,92,[18],324,1000000,640000,0
893,93,[19],364,1000000,650000,0
894,94,[20],404,1000000,630000,0
895,95,[21],244,1000000,600000,0
896,96,[22],284,1000000,620000,0
897,97,[23],324,1000000,640000,0
898,98,[24],364,1000000,650000,0
899,99,[25],404,1000000,630000,0
900,100,[26],244,1000000,600000,0
901,101,[27],284,1000000,620000,0
902,102,[28],324,1000000,640000,0
903,103,[29],364,1000000,650000,0
904,104,[30],404,1000000,630000,0
905,105,[31],244,1000000,600000,0
906,106,[32],284,1000000,620000,0
907,107,[33],324,1000000,640000,0
908,108,[34],364,1000000,650000,0
909,109,[35],404,1000000,630000,0
910,110,[36],244,1000000,600000,0
911,111,[37],284,1000000,620000,0
912,112,[38],324,1000000,640000,0
913,113,[39],364,1000000,650000,0
914,114,[40],404,1000000,630000,0
915,115,[41],244,1000000,600000,0
916,116,[42],284,1000000,620000,0
917,117,[43],324,1000000,640000,0
918,118,[44],364,1000000,650000,0
919,119,[45],404,1000000,630000,0
920,120,[46],244,1000000,600000,0
921,121,[47],284,1000000,620000,0
922,122,[48],324,1000000,640000,0
923,123,[49],364,1000000,650000,0
924,124,[50],404,1000000,630000,0
925,125,[51],244,1000000,600000,0
926,126,[52],284,1000000,620000,0
927,127,[53],324,1000000,640000,0
928,128,[54],364,1000000,650000,0
929,129,[55],404,1000000,630000,0
930,130,[56],244,1000000,600000,0
931,131,[57],284,1000000,620000,0
932,132,[58],324,1000000,640000,0
933,133,[59],364,1000000,650000,0
934,134,[60],404,1000000,630000,0
935,135,[61],244,1000000,600000,0
936,136,[62],284,1000000,620000,0
937,137,[63],324,1000000,640000,0
938,138,[64],364,1000000,650000,0
939,139,[65],404,1000000,630000,0
940,140,[66],244,1000000,600000,0
941,141,[67],284,1000000,620000,0
942,142,[68],324,1000000,640000,0
943,143,[69],364,1000000,650000,0
944,144,[70],404,1000000,630000,0
945,145,[71],244,1000000,600000,0
946,146,[72],284,1000000,620000,0
947,147,[73],324,1000000,640000,0
948,148,[74],364,1000000,650000,0
949,149,[75],404,1000000,630000,0
950,150,[76],244,1000000,600000,0
951,151,[77],284,1000000,620000,0
952,152,[78],324,1000000,640000,0
953,153,[79],364,1000000,650000,0
954,154,[80],404,1000000,630000,0
955,155,[81],244,1000000,600000,0
956,156,[82],284,1000000,620000,0
957,157,[83],324,1000000,640000,0
958,158,[84],364,1000000,650000,0
959,159,[85],404,1000000,630000,0
960,0,[87],244,1000000,600000,0
961,1,[88],284,1000000,620000,0
962,2,[89],324,1000000,640000,0
963,3,[90],364,1000000,650000,0
964,4,[91],404,1000000,630000,0
965,5,[92],244,1000000,600000,0
966,6,[93],284,1000000,620000,0
967,7,[94],324,1000000,640000,0
968,8,[95],364,1000000,650000,0
969,9,[96],404,1000000,630000,0
970,10,[97],244,1000000,600000,0
971,11,[98],284,1000000,620000,0
972,12,[99],324,1000000,640000,0
973,13,[100],364,1000000,650000,0
974,14,[101],404,1000000,630000,0
975,15,[102],244,1000000,600000,0
976,16,[103],284,1000000,620000,0
977,17,[104],324,1000000,640000,0
978,18,[105],364,1000000,650000,0
979,19,[106],404,1000000,630000,0
980,20,[107],244,1000000,600000,0
981,21,[108],284,1000000,620000,0
982,22,[109],324,1000000,640000,0
983,23,[110],364,1000000,650000,0
984,24,[111],404,1000000,630000,0
985,25,[112],244,1000000,600000,0
986,26,[113],284,1000000,620000,0
987,27,[114],324,1000000,640000,0
988,28,[115],364,1000000,650000,0
989,29,[116],404,1000000,630000,0
990,30,[117],244,1000000,600000,0
991,31,[118],284,1000000,620000,0
992,32,[119],324,1000000,640000,0
993,33,[120],364,1000000,650000,0
994,34,[121],404,1000000,630000,0
995,35,[122],244,1000000,600000,0
996,36,[123],284,1000000,620000,0
997,37,[124],324,1000000,640000,0
998,38,[125],364,1000000,650000,0
999,39,[126],404,1000000,630000,0
1000,40,[127],244,1000000,600000,0
1001,41,[128],284,1000000,620000,0
1002,42,[129],324,1000000,640000,0
1003,43,[130],364,1000000,650000,0
1004,44,[131],404,1000000,630000,0
1005,45,[132],244,1000000,600000,0
1006,46,[133],284,1000000,620000,0
1007,47,[134],324,1000000,640000,0
1008,48,[135],364,1000000,650000,0
1009,49,[136],404,1000000,630000,0
1010,50,[137],244,1000000,600000,0
1011,51,[138],284,1000000,620000,0
1012,52,[139],324,1000000,640000,0
1013,53,[140],364,1000000,650000,0
1014,54,[141],404,1000000,630000,0
1015,55,[142],244,1000000,600000,0
1016,56,[143],284,1000000,620000,0
1017,57,[144],324,1000000,640000,0
1018,58,[145],364,1000000,650000,0
1019,59,[146],404,1000000,630000,0
1020,60,[147],244,1000000,600000,0
1021,61,[148],284,1000000,620000,0
1022,62,[149],324,1000000,640000,0
1023,63,[150],364,1000000,650000,0
1024,64,[151],404,1000000,630000,0
1025,65,[152],244,1000000,600000,0
1026,66,[153],284,1000000,620000,0
1027,67,[154],324,1000000,640000,0
1028,68,[155],364,1000000,650000,0
1029,69,[156],404,1000000,630000,0
1030,70,[157],244,1000000,600000,0
1031,71,[158],284,1000000,620000,0
1032,72,[159],324,1000000,640000,0
1033,73,[0],364,1000000,650000,0
1034,74,[1],404,1000000,630000,0
1035,75,[2],244,1000000,600000,0
1036,76,[3],284,1000000,620000,0
1037,77,[4],324,1000000,640000,0
1038,78,[5],364,1000000,650000,0
1039,79,[6],404,1000000,630000,0
1040,80,[7],244,1000000,600000,0
1041,81,[8],284,1000000,620000,0
1042,82,[9],324,1000000,640000,0
1043,83,[10],364,1000000,650000,0
1044,84,[11],404,1000000,630000,0
1045,85,[12],244,1000000,600000,0
1046,86,[13],284,1000000,620000,0
1047,87,[14],324,1000000,640000,0
1048,88,[15],364,1000000,650000,0
1049,89,[16],404,1000000,630000,0
1050,90,[17],244,1000000,600000,0
1051,91,[18],284,1000000,620000,0
1052,92,[19],324,1000000,640000,0
1053,93,[20],364,1000000,650000,0
1054,94,[21],404,1000000,630000,0
1055,95,[22],244,1000000,600000,0
1056,96,[23],284,1000000,620000,0
1057,97,[24],324,1000000,640000,0
1058,98,[25],364,1000000,650000,0
1059,99,[26],404,1000000,630000,0
1060,100,[27],244,1000000,600000,0
1061,101,[28],284,1000000,620000,0
1062,102,[29],324,1000000,640000,0
1063,103,[30],364,1000000,650000,0
1064,104,[31],404,1000000,630000,0
1065,105,[32],244,1000000,600000,0
1066,106,[33],284,1000000,620000,0
1067,107,[34],324,1000000,640000,0
1068,108,[35],364,1000000,650000,0
1069,109,[36],404,1000000,630000,0
1070,110,[37],244,1000000,600000,0
1071,111,[38],284,1000000,620000,0
1072,112,[39],324,1000000,640000,0
1073,113,[40],364,1000000,650000,0
1074,114,[41],404,1000000,630000,0
1075,115,[42],244,1000000,600000,0
1076,116,[43],284,1000000,620000,0
1077,117,[44],324,1000000,640000,0
1078,118,[45],364,1000000,650000,0
1079,119,[46],404,1000000,630000,0
1080,120,[47],244,1000000,600000,0
1081,121,[48],284,1000000,620000,0
1082,122,[49],324,1000000,640000,0
1083,123,[50],364,1000000,650000,0
1084,124,[51],404,1000000,630000,0
1085,125,[52],244,1000000,600000,0
1086,126,[53],284,1000000,620000,0
1087,127,[54],324,1000000,640000,0
1088,128,[55],364,1000000,650000,0
1089,129,[56],404,1000000,630000,0
1090,130,[57],244,1000000,600000,0
1091,131,[58],284,1000000,620000,0
1092,132,[59],324,1000000,640000,0
1093,133,[60],364,1000000,650000,0
1094,134,[61],404,1000000,630000,0
1095,135,[62],244,1000000,600000,0
1096,136,[63],284,1000000,620000,0
1097,137,[64],324,1000000,640000,0
1098,138,[65],364,1000000,650000,0
1099,139,[66],404,1000000,630000,0
1100,140,[67],244,1000000,600000,0
1101,141,[68],284,1000000,620000,0
1102,142,[69],324,1000000,640000,0
1103,143,[70],364,1000000,650000,0
1104,144,[71],404,1000000,630000,0
1105,145,[72],244,1000000,600000,0
1106,146,[73],284,1000000,620000,0
1107,147,[74],324,1000000,640000,0
1108,148,[75],364,1000000,650000,0
1109,149,[76],404,1000000,630000,0
1110,150,[77],244,1000000,600000,0
1111,151,[78],284,1000000,620000,0
1112,152,[79],324,1000000,640000,0
1113,153,[80],364,1000000,650000,0
1114,154,[81],404,1000000,630000,0
1115,155,[82],244,1000000,600000,0
1116,156,[83],284,1000000,620000,0
1117,157,[84],324,1000000,640000,0
1118,158,[85],364,1000000,650000,0
1119,159,[86],404,1000000,630000,0
1120,0,[88],244,1000000,600000,0
1121,1,[89],284,1000000,620000,0
1122,2,[90],324,1000000,640000,0
1123,3,[91],364,1000000,650000,0
1124,4,[92],404,1000000,630000,0
1125,5,[93],244,1000000,600000,0
1126,6,[94],284,1000000,620000,0
1127,7,[95],324,1000000,640000,0
1128,8,[96],364,1000000,650000,0
1129,9,[97],404,1000000,630000,0
1130,10,[98],244,1000000,600000,0
1131,11,[99],284,1000000,620000,0
1132,12,[100],324,1000000,640000,0
1133,13,[101],364,1000000,650000,0
1134,14,[102],404,1000000,630000,0
1135,15,[103],244,1000000,600000,0
1136,16,[104],284,1000000,620000,0
1137,17,[105],324,1000000,640000,0
1138,18,[106],364,1000000,650000,0
1139,19,[107],404,1000000,630000,0
1140,20,[108],244,1000000,600000,0
1141,21,[109],284,1000000,620000,0
1142,22,[110],324,1000000,640000,0
1143,23,[111],364,1000000,650000,0
1144,24,[112],404,1000000,630000,0
1145,25,[113],244,1000000,600000,0
1146,26,[114],284,1000000,620000,0
1147,27,[115],324,1000000,640000,0
1148,28,[116],364,1000000,650000,0
1149,29,[117],404,1000000,630000,0
1150,30,[118],244,1000000,600000,0
1151,31,[119],284,1000000,620000,0
1152,32,[120],324,1000000,640000,0
1153,33,[121],364,1000000,650000,0
1154,34,[122],404,1000000,630000,0
1155,35,[123],244,1000000,600000,0
1156,36,[124],284,1000000,620000,0
1157,37,[125],324,1000000,640000,0
1158,38,[126],364,1000000,650000,0
1159,39,[127],404,1000000,630000,0
1160,40,[128],244,1000000,600000,0
1161,41,[129],284,1000000,620000,0
1162,42,[130],324,1000000,640000,0
1163,43,[131],364,1000000,650000,0
1164,44,[132],404,1000000,630000,0
1165,45,[133],244,1000000,600000,0
1166,46,[134],284,1000000,620000,0
1167,47,[135],324,1000000,640000,0
1168,48,[136],364,1000000,650000,0
1169,49,[137],404,1000000,630000,0
1170,50,[138],244,1000000,600000,0
1171,51,[139],284,1000000,620000,0
1172,52,[140],324,1000000,640000,0
1173,53,[141],364,1000000,650000,0
1174,54,[142],404,1000000,630000,0
1175,55,[143],244,1000000,600000,0
1176,56,[144],284,1000000,620000,0
1177,57,[145],324,1000000,640000,0
1178,58,[146],364,1000000,650000,0
1179,59,[147],404,1000000,630000,0
1180,60,[148],244,1000000,600000,0
1181,61,[149],284,1000000,620000,0
1182,62,[150],324,1000000,640000,0
1183,63,[151],364,1000000,650000,0
1184,64,[152],404,1000000,630000,0
1185,65,[153],244,1000000,600000,0
1186,66,[154],284,1000000,620000,0
1187,67,[155],324,1000000,640000,0
1188,68,[156],364,1000000,650000,0
1189,69,[157],404,1000000,630000,0
1190,70,[158],244,1000000,600000,0
1191,71,[159],284,1000000,620000,0
1192,72,[0],324,1000000,640000,0
1193,73,[1],364,1000000,650000,0
1194,74,[2],404,1000000,630000,0
1195,75,[3],244,1000000,600000,0
1196,76,[4],284,1000000,620000,0
1197,77,[5],324,1000000,640000,0
1198,78,[6],364,1000000,650000,0
1199,79,[7],404,1000000,630000,0
1200,80,[8],244,1000000,600000,0
1201,81,[9],284,1000000,620000,0
1202,82,[10],324,1000000,640000,0
1203,83,[11],364,1000000,650000,0
1204,84,[12],404,1000000,630000,0
1205,85,[13],244,1000000,600000,0
1206,86,[14],284,1000000,620000,0
1207,87,[15],324,1000000,640000,0
1208,88,[16],364,1000000,650000,0
1209,89,[17],404,1000000,630000,0
1210,90,[18],244,1000000,600000,0
1211,91,[19],284,1000000,620000,0
1212,92,[20],324,1000000,640000,0
1213,93,[21],364,1000000,650000,0
1214,94,[22],404,1000000,630000,0
1215,95,[23],244,1000000,600000,0
1216,96,[24],284,1000000,620000,0
1217,97,[25],324,1000000,640000,0
1218,98,[26],364,1000000,650000,0
1219,99,[27],404,1000000,630000,0
1220,100,[28],244,1000000,600000,0
1221,101,[29],284,1000000,620000,0
1222,102,[30],324,1000000,640000,0
1223,103,[31],364,1000000,650000,0
1224,104,[32],404,1000000,630000,0
1225,105,[33],244,1000000,600000,0
1226,106,[34],284,1000000,620000,0
1227,107,[35],324,1000000,640000,0
1228,108,[36],364,1000000,650000,0
1229,109,[37],404,1000000,630000,0
1230,110,[38],244,1000000,600000,0
1231,111,[39],284,1000000,620000,0
1232,112,[40],324,1000000,640000,0
1233,113,[41],364,1000000,650000,0
1234,114,[42],404,1000000,630000,0
1235,115,[43],244,1000000,600000,0
1236,116,[44],284,1000000,620000,0
1237,117,[45],324,1000000,640000,0
1238,118,[46],364,1000000,650000,0
1239,119,[47],404,1000000,630000,0
1240,120,[48],244,1000000,600000,0
1241,121,[49],284,1000000,620000,0
1242,122,[50],324,1000000,640000,0
1243,123,[51],364,1000000,650000,0
1244,124,[52],404,1000000,630000,0
1245,125,[53],244,1000000,600000,0
1246,126,[54],284,1000000,620000,0
1247,127,[55],324,1000000,640000,0
1248,128,[56],364,1000000,650000,0
1249,129,[57],404,1000000,630000,0
1250,130,[58],244,1000000,600000,0
1251,131,[59],284,1000000,620000,0
1252,132,[60],324,1000000,640000,0
1253,133,[61],364,1000000,650000,0
1254,134,[62],404,1000000,630000,0
1255,135,[63],244,1000000,600000,0
1256,136,[64],284,1000000,620000,0
1257,137,[65],324,1000000,640000,0
1258,138,[66],364,1000000,650000,0
1259,139,[67],404,1000000,630000,0
1260,140,[68],244,1000000,600000,0
1261,141,[69],284,1000000,620000,0
1262,142,[70],324,1000000,640000,0
1263,143,[71],364,1000000,650000,0
1264,144,[72],404,1000000,630000,0
1265,145,[73],244,1000000,600000,0
1266,146,[74],284,1000000,620000,0
1267,147,[75],324,1000000,640000,0
1268,148,[76],364,1000000,650000,0
1269,149,[77],404,1000000,630000,0
1270,150,[78],244,1000000,600000,0
1271,151,[79],284,1000000,620000,0
1272,152,[80],324,1000000,640000,0
1273,153,[81],364,1000000,650000,0
1274,154,[82],404,1000000,630000,0
1275,155,[83],244,1000000,600000,0
1276,156,[84],284,1000000,620000,0
1277,157,[85],324,1000000,640000,0
1278,158,[86],364,1000000,650000,0
1279,159,[87],404,1000000,630000,0
1280,0,[89],244,1000000,600000,0
1281,1,[90],284,1000000,620000,0
1282,2,[91],324,1000000,640000,0
1283,3,[92],364,1000000,650000,0
1284,4,[93],404,1000000,630000,0
1285,5,[94],244,1000000,600000,0
1286,6,[95],284,1000000,620000,0
1287,7,[96],324,1000000,640000,0
1288,8,[97],364,1000000,650000,0
1289,9,[98],404,1000000,630000,0
1290,10,[99],244,1000000,600000,0
1291,11,[100],284,1000000,620000,0
1292,12,[101],324,1000000,640000,0
1293,13,[102],364,1000000,650000,0
1294,14,[103],404,1000000,630000,0
1295,15,[104],244,1000000,600000,0
1296,16,[105],284,1000000,620000,0
1297,17,[106],324,1000000,640000,0
1298,18,[107],364,1000000,650000,0
1299,19,[108],404,1000000,630000,0
1300,20,[109],244,1000000,600000,0
1301,21,[110],284,1000000,620000,0
1302,22,[111],324,1000000,640000,0
1303,23,[112],364,1000000,650000,0
1304,24,[113],404,1000000,630000,0
1305,25,[114],244,1000000,600000,0
1306,26,[115],284,1000000,620000,0
1307,27,[116],324,1000000,640000,0
1308,28,[117],364,1000000,650000,0
1309,29,[118],404,1000000,630000,0
1310,30,[119],244,1000000,600000,0
1311,31,[120],284,1000000,620000,0
1312,32,[121],324,1000000,640000,0
1313,33,[122],364,1000000,650000,0
1314,34,[123],404,1000000,630000,0
1315,35,[124],244,1000000,600000,0
1316,36,[125],284,1000000,620000,0
1317,37,[126],324,1000000,640000,0
1318,38,[127],364,1000000,650000,0
1319,39,[128],404,1000000,630000,0
1320,40,[129],244,1000000,600000,0
1321,41,[130],284,1000000,620000,0
1322,42,[131],324,1000000,640000,0
1323,43,[132],364,1000000,650000,0
1324,44,[133],404,1000000,630000,0
1325,45,[134],244,1000000,600000,0
1326,46,[135],284,1000000,620000,0
1327,47,[136],324,1000000,640000,0
1328,48,[137],364,1000000,650000,0
1329,49,[138],404,1000000,630000,0
1330,50,[139],244,1000000,600000,0
1331,51,[140],284,1000000,620000,0
1332,52,[141],324,1000000,640000,0
1333,53,[142],364,1000000,650000,0
1334,54,[143],404,1000000,630000,0
1335,55,[144],244,1000000,600000,0
1336,56,[145],284,1000000,620000,0
1337,57,[146],324,1000000,640000,0
1338,58,[147],364,1000000,650000,0
1339,59,[148],404,1000000,630000,0
1340,60,[149],244,1000000,600000,0
1341,61,[150],284,1000000,620000,0
1342,62,[151],324,1000000,640000,0
1343,63,[152],364,1000000,650000,0
1344,64,[153],404,1000000,630000,0
1345,65,[154],244,1000000,600000,0
1346,66,[155],284,1000000,620000,0
1347,67,[156],324,1000000,640000,0
1348,68,[157],364,1000000,650000,0
1349,69,[158],404,1000000,630000,0
1350,70,[159],244,1000000,600000,0
1351,71,[0],284,1000000,620000,0
1352,72,[1],324,1000000,640000,0
1353,73,[2],364,1000000,650000,0
1354,74,[3],404,1000000,630000,0
1355,75,[4],244,1000000,600000,0
1356,76,[5],284,1000000,620000,0
1357,77,[6],324,1000000,640000,0
1358,78,[7],364,1000000,650000,0
1359,79,[8],404,1000000,630000,0
1360,80,[9],244,1000000,600000,0
1361,81,[10],284,1000000,620000,0
1362,82,[11],324,1000000,640000,0
1363,83,[12],364,1000000,650000,0
1364,84,[13],404,1000000,630000,0
1365,85,[14],244,1000000,600000,0
1366,86,[15],284,1000000,620000,0
1367,87,[16],324,1000000,640000,0
1368,88,[17],364,1000000,650000,0
1369,89,[18],404,1000000,630000,0
1370,90,[19],244,1000000,600000,0
1371,91,[20],284,1000000,620000,0
1372,92,[21],324,1000000,640000,0
1373,93,[22],364,1000000,650000,0
1374,94,[23],404,1000000,630000,0
1375,95,[24],244,1000000,600000,0
1376,96,[25],284,1000000,620000,0
1377,97,[26],324,1000000,640000,0
1378,98,[27],364,1000000,650000,0
1379,99,[28],404,1000000,630000,0
1380,100,[29],244,1000000,600000,0
1381,101,[30],284,1000000,620000,0
1382,102,[31],324,1000000,640000,0
1383,103,[32],364,1000000,650000,0
1384,104,[33],404,1000000,630000,0
1385,105,[34],244,1000000,600000,0
1386,106,[35],284,1000000,620000,0
1387,107,[36],324,1000000,640000,0
1388,108,[37],364,1000000,650000,0
1389,109,[38],404,1000000,630000,0
1390,110,[39],244,1000000,600000,0
1391,111,[40],284,1000000,620000,0
1392,112,[41],324,1000000,640000,0
1393,113,[42],364,1000000,650000,0
1394,114,[43],404,1000000,630000,0
1395,115,[44],244,1000000,600000,0
1396,116,[45],284,1000000,620000,0
1397,117,[46],324,1000000,640000,0
1398,118,[47],364,1000000,650000,0
1399,119,[48],404,1000000,630000,0
1400,120,[49],244,1000000,600000,0
1401,121,[50],284,1000000,620000,0
1402,122,[51],324,1000000,640000,0
1403,123,[52],364,1000000,650000,0
1404,124,[53],404,1000000,630000,0
1405,125,[54],244,1000000,600000,0
1406,126,[55],284,1000000,620000,0
1407,127,[56],324,1000000,640000,0
1408,128,[57],364,1000000,650000,0
1409,129,[58],404,1000000,630000,0
1410,130,[59],244,1000000,600000,0
1411,131,[60],284,1000000,620000,0
1412,132,[61],324,1000000,640000,0
1413,133,[62],364,1000000,650000,0
1414,134,[63],404,1000000,630000,0
1415,135,[64],244,1000000,600000,0
1416,136,[65],284,1000000,620000,0
1417,137,[66],324,1000000,640000,0
1418,138,[67],364,1000000,650000,0
1419,139,[68],404,1000000,630000,0
1420,140,[69],244,1000000,600000,0
1421,141,[70],284,1000000,620000,0
1422,142,[71],324,1000000,640000,0
1423,143,[72],364,1000000,650000,0
1424,144,[73],404,1000000,630000,0
1425,145,[74],244,1000000,600000,0
1426,146,[75],284,1000000,620000,0
1427,147,[76],324,1000000,640000,0
1428,148,[77],364,1000000,650000,0
1429,149,[78],404,1000000,630000,0
1430,150,[79],244,1000000,600000,0
1431,151,[80],284,1000000,620000,0
1432,152,[81],324,1000000,640000,0
1433,153,[82],364,1000000,650000,0
1434,154,[83],404,1000000,630000,0
1435,155,[84],244,1000000,600000,0
1436,156,[85],284,1000000,620000,0
1437,157,[86],324,1000000,640000,0
1438,158,[87],364,1000000,650000,0
1439,159,[88],404,1000000,630000,0
1440,0,[90],244,1000000,600000,0
1441,1,[91],284,1000000,620000,0
1442,2,[92],324,1000000,640000,0
1443,3,[93],364,1000000,650000,0
1444,4,[94],404,1000000,630000,0
1445,5,[95],244,1000000,600000,0
1446,6,[96],284,1000000,620000,0
1447,7,[97],324,1000000,640000,0
1448,8,[98],364,1000000,650000,0
1449,9,[99],404,1000000,630000,0
1450,10,[100],244,1000000,600000,0
1451,11,[101],284,1000000,620000,0
1452,12,[102],324,1000000,640000,0
1453,13,[103],364,1000000,650000,0
1454,14,[104],404,1000000,630000,0
1455,15,[105],244,1000000,600000,0
1456,16,[106],284,1000000,620000,0
1457,17,[107],324,1000000,640000,0
1458,18,[108],364,1000000,650000,0
1459,19,[109],404,1000000,630000,0
1460,20,[110],244,1000000,600000,0
1461,21,[111],284,1000000,620000,0
1462,22,[112],324,1000000,640000,0
1463,23,[113],364,1000000,650000,0
1464,24,[114],404,1000000,630000,0
1465,25,[115],244,1000000,600000,0
1466,26,[116],284,1000000,620000,0
1467,27,[117],324,1000000,640000,0
1468,28,[118],364,1000000,650000,0
1469,29,[119],404,1000000,630000,0
1470,30,[120],244,1000000,600000,0
1471,31,[121],284,1000000,620000,0
1472,32,[122],324,1000000,640000,0
1473,33,[123],364,1000000,650000,0
1474,34,[124],404,1000000,630000,0
1475,35,[125],244,1000000,600000,0
1476,36,[126],284,1000000,620000,0
1477,37,[127],324,1000000,640000,0
1478,38,[128],364,1000000,650000,0
1479,39,[129],404,1000000,630000,0
1480,40,[130],244,1000000,600000,0
1481,41,[131],284,1000000,620000,0
1482,42,[132],324,1000000,640000,0
1483,43,[133],364,1000000,650000,0
1484,44,[134],404,1000000,630000,0
1485,45,[135],244,1000000,600000,0
1486,46,[136],284,1000000,620000,0
1487,47,[137],324,1000000,640000,0
1488,48,[138],364,1000000,650000,0
1489,49,[139],404,1000000,630000,0
1490,50,[140],244,1000000,600000,0
1491,51,[141],284,1000000,620000,0
1492,52,[142],324,1000000,640000,0
1493,53,[143],364,1000000,650000,0
1494,54,[144],404,1000000,630000,0
1495,55,[145],244,1000000,600000,0
1496,56,[146],284,1000000,620000,0
1497,57,[147],324,1000000,640000,0
1498,58,[148],364,1000000,650000,0
1499,59,[149],404,1000000,630000,0
1500,60,[150],244,1000000,600000,0
1501,61,[151],284,1000000,620000,0
1502,62,[152],324,1000000,640000,0
1503,63,[153],364,1000000,650000,0
1504,64,[154],404,1000000,630000,0
1505,65,[155],244,1000000,600000,0
1506,66,[156],284,1000000,620000,0
1507,67,[157],324,1000000,640000,0
1508,68,[158],364,1000000,650000,0
1509,69,[159],404,1000000,630000,0
1510,70,[0],244,1000000,600000,0
1511,71,[1],284,1000000,620000,0
1512,72,[2],324,1000000,640000,0
1513,73,[3],364,1000000,650000,0
1514,74,[4],404,1000000,630000,0
1515,75,[5],244,1000000,600000,0
1516,76,[6],284,1000000,620000,0
1517,77,[7],324,1000000,640000,0
1518,78,[8],364,1000000,650000,0
1519,79,[9],404,1000000,630000,0
1520,80,[10],244,1000000,600000,0
1521,81,[11],284,1000000,620000,0
