LOWEST_ID_completion,LOWEST_TRAFFIC_completion,LOW_PERIOD_completion,SOURCE_NODE_completion,always_HNF,baseline_HNF_rescued_by_other_policy,baseline_success_regressed_under_other_policy,flow_id,flow_kind,frame_size,period_ns,scenario,source,success_policy_count
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M01_A1_C06_M01,ControlCommand,64,500000,L_RING,PLC_C06_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M01_A2_C06_M01,ControlCommand,64,500000,L_RING,PLC_C06_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M01_A3_C06_M01,ControlCommand,64,500000,L_RING,PLC_C06_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M01_A4_C06_M01,ControlCommand,64,500000,L_RING,PLC_C06_M01,4
FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,True,CMD_PLC_C06_M02_A1_C06_M02,ControlCommand,64,500000,L_RING,PLC_C06_M02,3
ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,ZERO_SCHEDULED,False,True,False,CMD_PLC_C06_M02_A2_C06_M02,ControlCommand,64,500000,L_RING,PLC_C06_M02,1
FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,True,CMD_PLC_C06_M02_A3_C06_M02,ControlCommand,64,500000,L_RING,PLC_C06_M02,3
ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,ZERO_SCHEDULED,False,True,False,CMD_PLC_C06_M02_A4_C06_M02,ControlCommand,64,500000,L_RING,PLC_C06_M02,1
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M03_A1_C06_M03,ControlCommand,64,500000,L_RING,PLC_C06_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M03_A2_C06_M03,ControlCommand,64,500000,L_RING,PLC_C06_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M03_A3_C06_M03,ControlCommand,64,500000,L_RING,PLC_C06_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M03_A4_C06_M03,ControlCommand,64,500000,L_RING,PLC_C06_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M04_A1_C06_M04,ControlCommand,64,500000,L_RING,PLC_C06_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M04_A2_C06_M04,ControlCommand,64,500000,L_RING,PLC_C06_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M04_A3_C06_M04,ControlCommand,64,500000,L_RING,PLC_C06_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C06_M04_A4_C06_M04,ControlCommand,64,500000,L_RING,PLC_C06_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M01_A1_C07_M01,ControlCommand,64,500000,L_RING,PLC_C07_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M01_A2_C07_M01,ControlCommand,64,500000,L_RING,PLC_C07_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M01_A3_C07_M01,ControlCommand,64,500000,L_RING,PLC_C07_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M01_A4_C07_M01,ControlCommand,64,500000,L_RING,PLC_C07_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M02_A1_C07_M02,ControlCommand,64,500000,L_RING,PLC_C07_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M02_A2_C07_M02,ControlCommand,64,500000,L_RING,PLC_C07_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M02_A3_C07_M02,ControlCommand,64,500000,L_RING,PLC_C07_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M02_A4_C07_M02,ControlCommand,64,500000,L_RING,PLC_C07_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M03_A1_C07_M03,ControlCommand,64,500000,L_RING,PLC_C07_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M03_A2_C07_M03,ControlCommand,64,500000,L_RING,PLC_C07_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M03_A3_C07_M03,ControlCommand,64,500000,L_RING,PLC_C07_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M03_A4_C07_M03,ControlCommand,64,500000,L_RING,PLC_C07_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M04_A1_C07_M04,ControlCommand,64,500000,L_RING,PLC_C07_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M04_A2_C07_M04,ControlCommand,64,500000,L_RING,PLC_C07_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M04_A3_C07_M04,ControlCommand,64,500000,L_RING,PLC_C07_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C07_M04_A4_C07_M04,ControlCommand,64,500000,L_RING,PLC_C07_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M01_A1_C08_M01,ControlCommand,64,500000,L_RING,PLC_C08_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M01_A2_C08_M01,ControlCommand,64,500000,L_RING,PLC_C08_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M01_A3_C08_M01,ControlCommand,64,500000,L_RING,PLC_C08_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M01_A4_C08_M01,ControlCommand,64,500000,L_RING,PLC_C08_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M02_A1_C08_M02,ControlCommand,64,500000,L_RING,PLC_C08_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M02_A2_C08_M02,ControlCommand,64,500000,L_RING,PLC_C08_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M02_A3_C08_M02,ControlCommand,64,500000,L_RING,PLC_C08_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M02_A4_C08_M02,ControlCommand,64,500000,L_RING,PLC_C08_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M03_A1_C08_M03,ControlCommand,64,500000,L_RING,PLC_C08_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M03_A2_C08_M03,ControlCommand,64,500000,L_RING,PLC_C08_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M03_A3_C08_M03,ControlCommand,64,500000,L_RING,PLC_C08_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M03_A4_C08_M03,ControlCommand,64,500000,L_RING,PLC_C08_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M04_A1_C08_M04,ControlCommand,64,500000,L_RING,PLC_C08_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M04_A2_C08_M04,ControlCommand,64,500000,L_RING,PLC_C08_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M04_A3_C08_M04,ControlCommand,64,500000,L_RING,PLC_C08_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C08_M04_A4_C08_M04,ControlCommand,64,500000,L_RING,PLC_C08_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M01_A1_C09_M01,ControlCommand,64,500000,L_RING,PLC_C09_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M01_A2_C09_M01,ControlCommand,64,500000,L_RING,PLC_C09_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M01_A3_C09_M01,ControlCommand,64,500000,L_RING,PLC_C09_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M01_A4_C09_M01,ControlCommand,64,500000,L_RING,PLC_C09_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M02_A1_C09_M02,ControlCommand,64,500000,L_RING,PLC_C09_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M02_A2_C09_M02,ControlCommand,64,500000,L_RING,PLC_C09_M02,4
FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,True,CMD_PLC_C09_M02_A3_C09_M02,ControlCommand,64,500000,L_RING,PLC_C09_M02,3
ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,ZERO_SCHEDULED,False,True,False,CMD_PLC_C09_M02_A4_C09_M02,ControlCommand,64,500000,L_RING,PLC_C09_M02,1
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M03_A1_C09_M03,ControlCommand,64,500000,L_RING,PLC_C09_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M03_A2_C09_M03,ControlCommand,64,500000,L_RING,PLC_C09_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M03_A3_C09_M03,ControlCommand,64,500000,L_RING,PLC_C09_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M03_A4_C09_M03,ControlCommand,64,500000,L_RING,PLC_C09_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M04_A1_C09_M04,ControlCommand,64,500000,L_RING,PLC_C09_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M04_A2_C09_M04,ControlCommand,64,500000,L_RING,PLC_C09_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M04_A3_C09_M04,ControlCommand,64,500000,L_RING,PLC_C09_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C09_M04_A4_C09_M04,ControlCommand,64,500000,L_RING,PLC_C09_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M01_A1_C10_M01,ControlCommand,64,500000,L_RING,PLC_C10_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M01_A2_C10_M01,ControlCommand,64,500000,L_RING,PLC_C10_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M01_A3_C10_M01,ControlCommand,64,500000,L_RING,PLC_C10_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M01_A4_C10_M01,ControlCommand,64,500000,L_RING,PLC_C10_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M02_A1_C10_M02,ControlCommand,64,500000,L_RING,PLC_C10_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M02_A2_C10_M02,ControlCommand,64,500000,L_RING,PLC_C10_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M02_A3_C10_M02,ControlCommand,64,500000,L_RING,PLC_C10_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M02_A4_C10_M02,ControlCommand,64,500000,L_RING,PLC_C10_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M03_A1_C10_M03,ControlCommand,64,500000,L_RING,PLC_C10_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M03_A2_C10_M03,ControlCommand,64,500000,L_RING,PLC_C10_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M03_A3_C10_M03,ControlCommand,64,500000,L_RING,PLC_C10_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M03_A4_C10_M03,ControlCommand,64,500000,L_RING,PLC_C10_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M04_A1_C10_M04,ControlCommand,64,500000,L_RING,PLC_C10_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M04_A2_C10_M04,ControlCommand,64,500000,L_RING,PLC_C10_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M04_A3_C10_M04,ControlCommand,64,500000,L_RING,PLC_C10_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C10_M04_A4_C10_M04,ControlCommand,64,500000,L_RING,PLC_C10_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M01_A1_C11_M01,ControlCommand,64,500000,L_RING,PLC_C11_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M01_A2_C11_M01,ControlCommand,64,500000,L_RING,PLC_C11_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M01_A3_C11_M01,ControlCommand,64,500000,L_RING,PLC_C11_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M01_A4_C11_M01,ControlCommand,64,500000,L_RING,PLC_C11_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M02_A1_C11_M02,ControlCommand,64,500000,L_RING,PLC_C11_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M02_A2_C11_M02,ControlCommand,64,500000,L_RING,PLC_C11_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M02_A3_C11_M02,ControlCommand,64,500000,L_RING,PLC_C11_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M02_A4_C11_M02,ControlCommand,64,500000,L_RING,PLC_C11_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M03_A1_C11_M03,ControlCommand,64,500000,L_RING,PLC_C11_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M03_A2_C11_M03,ControlCommand,64,500000,L_RING,PLC_C11_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M03_A3_C11_M03,ControlCommand,64,500000,L_RING,PLC_C11_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M03_A4_C11_M03,ControlCommand,64,500000,L_RING,PLC_C11_M03,4
FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,True,CMD_PLC_C11_M04_A1_C11_M04,ControlCommand,64,500000,L_RING,PLC_C11_M04,3
ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,ZERO_SCHEDULED,False,True,False,CMD_PLC_C11_M04_A2_C11_M04,ControlCommand,64,500000,L_RING,PLC_C11_M04,1
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M04_A3_C11_M04,ControlCommand,64,500000,L_RING,PLC_C11_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C11_M04_A4_C11_M04,ControlCommand,64,500000,L_RING,PLC_C11_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M01_A1_C12_M01,ControlCommand,64,500000,L_RING,PLC_C12_M01,4
FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,True,CMD_PLC_C12_M01_A2_C12_M01,ControlCommand,64,500000,L_RING,PLC_C12_M01,3
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M01_A3_C12_M01,ControlCommand,64,500000,L_RING,PLC_C12_M01,4
ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,ZERO_SCHEDULED,False,True,False,CMD_PLC_C12_M01_A4_C12_M01,ControlCommand,64,500000,L_RING,PLC_C12_M01,1
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M02_A1_C12_M02,ControlCommand,64,500000,L_RING,PLC_C12_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M02_A2_C12_M02,ControlCommand,64,500000,L_RING,PLC_C12_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M02_A3_C12_M02,ControlCommand,64,500000,L_RING,PLC_C12_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M02_A4_C12_M02,ControlCommand,64,500000,L_RING,PLC_C12_M02,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M03_A1_C12_M03,ControlCommand,64,500000,L_RING,PLC_C12_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M03_A2_C12_M03,ControlCommand,64,500000,L_RING,PLC_C12_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M03_A3_C12_M03,ControlCommand,64,500000,L_RING,PLC_C12_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M03_A4_C12_M03,ControlCommand,64,500000,L_RING,PLC_C12_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M04_A1_C12_M04,ControlCommand,64,500000,L_RING,PLC_C12_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M04_A2_C12_M04,ControlCommand,64,500000,L_RING,PLC_C12_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M04_A3_C12_M04,ControlCommand,64,500000,L_RING,PLC_C12_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C12_M04_A4_C12_M04,ControlCommand,64,500000,L_RING,PLC_C12_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M01_A1_C13_M01,ControlCommand,64,500000,L_RING,PLC_C13_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M01_A2_C13_M01,ControlCommand,64,500000,L_RING,PLC_C13_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M01_A3_C13_M01,ControlCommand,64,500000,L_RING,PLC_C13_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M01_A4_C13_M01,ControlCommand,64,500000,L_RING,PLC_C13_M01,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M02_A1_C13_M02,ControlCommand,64,500000,L_RING,PLC_C13_M02,4
FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,True,CMD_PLC_C13_M02_A2_C13_M02,ControlCommand,64,500000,L_RING,PLC_C13_M02,3
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M02_A3_C13_M02,ControlCommand,64,500000,L_RING,PLC_C13_M02,4
ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,ZERO_SCHEDULED,False,True,False,CMD_PLC_C13_M02_A4_C13_M02,ControlCommand,64,500000,L_RING,PLC_C13_M02,1
FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,False,False,True,CMD_PLC_C13_M03_A1_C13_M03,ControlCommand,64,500000,L_RING,PLC_C13_M03,2
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M03_A2_C13_M03,ControlCommand,64,500000,L_RING,PLC_C13_M03,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M03_A3_C13_M03,ControlCommand,64,500000,L_RING,PLC_C13_M03,4
ZERO_SCHEDULED,FULLY_SCHEDULED,ZERO_SCHEDULED,FULLY_SCHEDULED,False,True,False,CMD_PLC_C13_M03_A4_C13_M03,ControlCommand,64,500000,L_RING,PLC_C13_M03,2
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M04_A1_C13_M04,ControlCommand,64,500000,L_RING,PLC_C13_M04,4
FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,FULLY_SCHEDULED,False,False,False,CMD_PLC_C13_M04_A2_C13_M04,ControlCommand,64,500000,L_RING,PLC_C13_M04,4
