deadline_ticks,destination,flow_id,flow_kind,frames_per_hypercycle,optimizer_input_excludes_topology,original_release_ticks,period_ticks,qualified,same_scale_grouping_pass,scale,scenario,source,source_egress,source_egress_link,topology,tx_ticks,upper_release_ticks
4000,A3_C03_M02,CMD_PLC_C03_M02_A3_C03_M02,ControlCommand,16,True,181,5000,True,True,M,M_REDSTAR,PLC_C03_M02,PLC_C03_M02,a_PLC_C03_M02_SW_C03_M02_CTRL,REDSTAR,11,1000
4000,A4_C03_M02,CMD_PLC_C03_M02_A4_C03_M02,ControlCommand,16,True,113,5000,True,True,M,M_REDSTAR,PLC_C03_M02,PLC_C03_M02,a_PLC_C03_M02_SW_C03_M02_CTRL,REDSTAR,11,1000
4000,A1_C03_M03,CMD_PLC_C03_M03_A1_C03_M03,ControlCommand,16,True,879,5000,True,True,M,M_REDSTAR,PLC_C03_M03,PLC_C03_M03,a_PLC_C03_M03_SW_C03_M03_CTRL,REDSTAR,11,1000
4000,A2_C03_M03,CMD_PLC_C03_M03_A2_C03_M03,ControlCommand,16,True,453,5000,True,True,M,M_REDSTAR,PLC_C03_M03,PLC_C03_M03,a_PLC_C03_M03_SW_C03_M03_CTRL,REDSTAR,11,1000
4000,A3_C03_M03,CMD_PLC_C03_M03_A3_C03_M03,ControlCommand,16,True,39,5000,True,True,M,M_REDSTAR,PLC_C03_M03,PLC_C03_M03,a_PLC_C03_M03_SW_C03_M03_CTRL,REDSTAR,11,1000
4000,A4_C03_M03,CMD_PLC_C03_M03_A4_C03_M03,ControlCommand,16,True,838,5000,True,True,M,M_REDSTAR,PLC_C03_M03,PLC_C03_M03,a_PLC_C03_M03_SW_C03_M03_CTRL,REDSTAR,11,1000
4000,A1_C04_M01,CMD_PLC_C04_M01_A1_C04_M01,ControlCommand,16,True,34,5000,True,True,M,M_REDSTAR,PLC_C04_M01,PLC_C04_M01,a_PLC_C04_M01_SW_C04_M01_CTRL,REDSTAR,11,1000
4000,A2_C04_M01,CMD_PLC_C04_M01_A2_C04_M01,ControlCommand,16,True,276,5000,True,True,M,M_REDSTAR,PLC_C04_M01,PLC_C04_M01,a_PLC_C04_M01_SW_C04_M01_CTRL,REDSTAR,11,1000
4000,A3_C04_M01,CMD_PLC_C04_M01_A3_C04_M01,ControlCommand,16,True,755,5000,True,True,M,M_REDSTAR,PLC_C04_M01,PLC_C04_M01,a_PLC_C04_M01_SW_C04_M01_CTRL,REDSTAR,11,1000
4000,A4_C04_M01,CMD_PLC_C04_M01_A4_C04_M01,ControlCommand,16,True,447,5000,True,True,M,M_REDSTAR,PLC_C04_M01,PLC_C04_M01,a_PLC_C04_M01_SW_C04_M01_CTRL,REDSTAR,11,1000
4000,A1_C04_M02,CMD_PLC_C04_M02_A1_C04_M02,ControlCommand,16,True,324,5000,True,True,M,M_REDSTAR,PLC_C04_M02,PLC_C04_M02,a_PLC_C04_M02_SW_C04_M02_CTRL,REDSTAR,11,1000
4000,A2_C04_M02,CMD_PLC_C04_M02_A2_C04_M02,ControlCommand,16,True,843,5000,True,True,M,M_REDSTAR,PLC_C04_M02,PLC_C04_M02,a_PLC_C04_M02_SW_C04_M02_CTRL,REDSTAR,11,1000
4000,A3_C04_M02,CMD_PLC_C04_M02_A3_C04_M02,ControlCommand,16,True,142,5000,True,True,M,M_REDSTAR,PLC_C04_M02,PLC_C04_M02,a_PLC_C04_M02_SW_C04_M02_CTRL,REDSTAR,11,1000
4000,A4_C04_M02,CMD_PLC_C04_M02_A4_C04_M02,ControlCommand,16,True,743,5000,True,True,M,M_REDSTAR,PLC_C04_M02,PLC_C04_M02,a_PLC_C04_M02_SW_C04_M02_CTRL,REDSTAR,11,1000
4000,A1_C04_M03,CMD_PLC_C04_M03_A1_C04_M03,ControlCommand,16,True,960,5000,True,True,M,M_REDSTAR,PLC_C04_M03,PLC_C04_M03,a_PLC_C04_M03_SW_C04_M03_CTRL,REDSTAR,11,1000
4000,A2_C04_M03,CMD_PLC_C04_M03_A2_C04_M03,ControlCommand,16,True,130,5000,True,True,M,M_REDSTAR,PLC_C04_M03,PLC_C04_M03,a_PLC_C04_M03_SW_C04_M03_CTRL,REDSTAR,11,1000
4000,A3_C04_M03,CMD_PLC_C04_M03_A3_C04_M03,ControlCommand,16,True,99,5000,True,True,M,M_REDSTAR,PLC_C04_M03,PLC_C04_M03,a_PLC_C04_M03_SW_C04_M03_CTRL,REDSTAR,11,1000
4000,A4_C04_M03,CMD_PLC_C04_M03_A4_C04_M03,ControlCommand,16,True,723,5000,True,True,M,M_REDSTAR,PLC_C04_M03,PLC_C04_M03,a_PLC_C04_M03_SW_C04_M03_CTRL,REDSTAR,11,1000
4000,A1_C05_M01,CMD_PLC_C05_M01_A1_C05_M01,ControlCommand,16,True,679,5000,True,True,M,M_REDSTAR,PLC_C05_M01,PLC_C05_M01,a_PLC_C05_M01_SW_C05_M01_CTRL,REDSTAR,11,1000
4000,A2_C05_M01,CMD_PLC_C05_M01_A2_C05_M01,ControlCommand,16,True,813,5000,True,True,M,M_REDSTAR,PLC_C05_M01,PLC_C05_M01,a_PLC_C05_M01_SW_C05_M01_CTRL,REDSTAR,11,1000
4000,A3_C05_M01,CMD_PLC_C05_M01_A3_C05_M01,ControlCommand,16,True,317,5000,True,True,M,M_REDSTAR,PLC_C05_M01,PLC_C05_M01,a_PLC_C05_M01_SW_C05_M01_CTRL,REDSTAR,11,1000
4000,A4_C05_M01,CMD_PLC_C05_M01_A4_C05_M01,ControlCommand,16,True,876,5000,True,True,M,M_REDSTAR,PLC_C05_M01,PLC_C05_M01,a_PLC_C05_M01_SW_C05_M01_CTRL,REDSTAR,11,1000
4000,A1_C05_M02,CMD_PLC_C05_M02_A1_C05_M02,ControlCommand,16,True,154,5000,True,True,M,M_REDSTAR,PLC_C05_M02,PLC_C05_M02,a_PLC_C05_M02_SW_C05_M02_CTRL,REDSTAR,11,1000
4000,A2_C05_M02,CMD_PLC_C05_M02_A2_C05_M02,ControlCommand,16,True,738,5000,True,True,M,M_REDSTAR,PLC_C05_M02,PLC_C05_M02,a_PLC_C05_M02_SW_C05_M02_CTRL,REDSTAR,11,1000
4000,A3_C05_M02,CMD_PLC_C05_M02_A3_C05_M02,ControlCommand,16,True,886,5000,True,True,M,M_REDSTAR,PLC_C05_M02,PLC_C05_M02,a_PLC_C05_M02_SW_C05_M02_CTRL,REDSTAR,11,1000
4000,A4_C05_M02,CMD_PLC_C05_M02_A4_C05_M02,ControlCommand,16,True,434,5000,True,True,M,M_REDSTAR,PLC_C05_M02,PLC_C05_M02,a_PLC_C05_M02_SW_C05_M02_CTRL,REDSTAR,11,1000
4000,A1_C05_M03,CMD_PLC_C05_M03_A1_C05_M03,ControlCommand,16,True,318,5000,True,True,M,M_REDSTAR,PLC_C05_M03,PLC_C05_M03,a_PLC_C05_M03_SW_C05_M03_CTRL,REDSTAR,11,1000
4000,A2_C05_M03,CMD_PLC_C05_M03_A2_C05_M03,ControlCommand,16,True,961,5000,True,True,M,M_REDSTAR,PLC_C05_M03,PLC_C05_M03,a_PLC_C05_M03_SW_C05_M03_CTRL,REDSTAR,11,1000
4000,A3_C05_M03,CMD_PLC_C05_M03_A3_C05_M03,ControlCommand,16,True,677,5000,True,True,M,M_REDSTAR,PLC_C05_M03,PLC_C05_M03,a_PLC_C05_M03_SW_C05_M03_CTRL,REDSTAR,11,1000
4000,A4_C05_M03,CMD_PLC_C05_M03_A4_C05_M03,ControlCommand,16,True,653,5000,True,True,M,M_REDSTAR,PLC_C05_M03,PLC_C05_M03,a_PLC_C05_M03_SW_C05_M03_CTRL,REDSTAR,11,1000
4000,A1_C06_M01,CMD_PLC_C06_M01_A1_C06_M01,ControlCommand,16,True,11,5000,True,True,M,M_REDSTAR,PLC_C06_M01,PLC_C06_M01,a_PLC_C06_M01_SW_C06_M01_CTRL,REDSTAR,11,1000
4000,A2_C06_M01,CMD_PLC_C06_M01_A2_C06_M01,ControlCommand,16,True,185,5000,True,True,M,M_REDSTAR,PLC_C06_M01,PLC_C06_M01,a_PLC_C06_M01_SW_C06_M01_CTRL,REDSTAR,11,1000
4000,A3_C06_M01,CMD_PLC_C06_M01_A3_C06_M01,ControlCommand,16,True,994,5000,True,True,M,M_REDSTAR,PLC_C06_M01,PLC_C06_M01,a_PLC_C06_M01_SW_C06_M01_CTRL,REDSTAR,11,1000
4000,A4_C06_M01,CMD_PLC_C06_M01_A4_C06_M01,ControlCommand,16,True,489,5000,True,True,M,M_REDSTAR,PLC_C06_M01,PLC_C06_M01,a_PLC_C06_M01_SW_C06_M01_CTRL,REDSTAR,11,1000
4000,A1_C06_M02,CMD_PLC_C06_M02_A1_C06_M02,ControlCommand,16,True,594,5000,True,True,M,M_REDSTAR,PLC_C06_M02,PLC_C06_M02,a_PLC_C06_M02_SW_C06_M02_CTRL,REDSTAR,11,1000
4000,A2_C06_M02,CMD_PLC_C06_M02_A2_C06_M02,ControlCommand,16,True,595,5000,True,True,M,M_REDSTAR,PLC_C06_M02,PLC_C06_M02,a_PLC_C06_M02_SW_C06_M02_CTRL,REDSTAR,11,1000
4000,A3_C06_M02,CMD_PLC_C06_M02_A3_C06_M02,ControlCommand,16,True,985,5000,True,True,M,M_REDSTAR,PLC_C06_M02,PLC_C06_M02,a_PLC_C06_M02_SW_C06_M02_CTRL,REDSTAR,11,1000
4000,A4_C06_M02,CMD_PLC_C06_M02_A4_C06_M02,ControlCommand,16,True,979,5000,True,True,M,M_REDSTAR,PLC_C06_M02,PLC_C06_M02,a_PLC_C06_M02_SW_C06_M02_CTRL,REDSTAR,11,1000
4000,A1_C06_M03,CMD_PLC_C06_M03_A1_C06_M03,ControlCommand,16,True,85,5000,True,True,M,M_REDSTAR,PLC_C06_M03,PLC_C06_M03,a_PLC_C06_M03_SW_C06_M03_CTRL,REDSTAR,11,1000
4000,A2_C06_M03,CMD_PLC_C06_M03_A2_C06_M03,ControlCommand,16,True,386,5000,True,True,M,M_REDSTAR,PLC_C06_M03,PLC_C06_M03,a_PLC_C06_M03_SW_C06_M03_CTRL,REDSTAR,11,1000
4000,A3_C06_M03,CMD_PLC_C06_M03_A3_C06_M03,ControlCommand,16,True,964,5000,True,True,M,M_REDSTAR,PLC_C06_M03,PLC_C06_M03,a_PLC_C06_M03_SW_C06_M03_CTRL,REDSTAR,11,1000
4000,A4_C06_M03,CMD_PLC_C06_M03_A4_C06_M03,ControlCommand,16,True,825,5000,True,True,M,M_REDSTAR,PLC_C06_M03,PLC_C06_M03,a_PLC_C06_M03_SW_C06_M03_CTRL,REDSTAR,11,1000
4000,A1_C07_M01,CMD_PLC_C07_M01_A1_C07_M01,ControlCommand,16,True,687,5000,True,True,M,M_REDSTAR,PLC_C07_M01,PLC_C07_M01,a_PLC_C07_M01_SW_C07_M01_CTRL,REDSTAR,11,1000
4000,A2_C07_M01,CMD_PLC_C07_M01_A2_C07_M01,ControlCommand,16,True,975,5000,True,True,M,M_REDSTAR,PLC_C07_M01,PLC_C07_M01,a_PLC_C07_M01_SW_C07_M01_CTRL,REDSTAR,11,1000
4000,A3_C07_M01,CMD_PLC_C07_M01_A3_C07_M01,ControlCommand,16,True,843,5000,True,True,M,M_REDSTAR,PLC_C07_M01,PLC_C07_M01,a_PLC_C07_M01_SW_C07_M01_CTRL,REDSTAR,11,1000
4000,A4_C07_M01,CMD_PLC_C07_M01_A4_C07_M01,ControlCommand,16,True,295,5000,True,True,M,M_REDSTAR,PLC_C07_M01,PLC_C07_M01,a_PLC_C07_M01_SW_C07_M01_CTRL,REDSTAR,11,1000
4000,A1_C07_M02,CMD_PLC_C07_M02_A1_C07_M02,ControlCommand,16,True,175,5000,True,True,M,M_REDSTAR,PLC_C07_M02,PLC_C07_M02,a_PLC_C07_M02_SW_C07_M02_CTRL,REDSTAR,11,1000
4000,A2_C07_M02,CMD_PLC_C07_M02_A2_C07_M02,ControlCommand,16,True,982,5000,True,True,M,M_REDSTAR,PLC_C07_M02,PLC_C07_M02,a_PLC_C07_M02_SW_C07_M02_CTRL,REDSTAR,11,1000
4000,A3_C07_M02,CMD_PLC_C07_M02_A3_C07_M02,ControlCommand,16,True,309,5000,True,True,M,M_REDSTAR,PLC_C07_M02,PLC_C07_M02,a_PLC_C07_M02_SW_C07_M02_CTRL,REDSTAR,11,1000
4000,A4_C07_M02,CMD_PLC_C07_M02_A4_C07_M02,ControlCommand,16,True,399,5000,True,True,M,M_REDSTAR,PLC_C07_M02,PLC_C07_M02,a_PLC_C07_M02_SW_C07_M02_CTRL,REDSTAR,11,1000
4000,A1_C07_M03,CMD_PLC_C07_M03_A1_C07_M03,ControlCommand,16,True,761,5000,True,True,M,M_REDSTAR,PLC_C07_M03,PLC_C07_M03,a_PLC_C07_M03_SW_C07_M03_CTRL,REDSTAR,11,1000
4000,A2_C07_M03,CMD_PLC_C07_M03_A2_C07_M03,ControlCommand,16,True,581,5000,True,True,M,M_REDSTAR,PLC_C07_M03,PLC_C07_M03,a_PLC_C07_M03_SW_C07_M03_CTRL,REDSTAR,11,1000
4000,A3_C07_M03,CMD_PLC_C07_M03_A3_C07_M03,ControlCommand,16,True,1,5000,True,True,M,M_REDSTAR,PLC_C07_M03,PLC_C07_M03,a_PLC_C07_M03_SW_C07_M03_CTRL,REDSTAR,11,1000
4000,A4_C07_M03,CMD_PLC_C07_M03_A4_C07_M03,ControlCommand,16,True,402,5000,True,True,M,M_REDSTAR,PLC_C07_M03,PLC_C07_M03,a_PLC_C07_M03_SW_C07_M03_CTRL,REDSTAR,11,1000
4000,A1_C08_M01,CMD_PLC_C08_M01_A1_C08_M01,ControlCommand,16,True,579,5000,True,True,M,M_REDSTAR,PLC_C08_M01,PLC_C08_M01,a_PLC_C08_M01_SW_C08_M01_CTRL,REDSTAR,11,1000
4000,A2_C08_M01,CMD_PLC_C08_M01_A2_C08_M01,ControlCommand,16,True,248,5000,True,True,M,M_REDSTAR,PLC_C08_M01,PLC_C08_M01,a_PLC_C08_M01_SW_C08_M01_CTRL,REDSTAR,11,1000
4000,A3_C08_M01,CMD_PLC_C08_M01_A3_C08_M01,ControlCommand,16,True,922,5000,True,True,M,M_REDSTAR,PLC_C08_M01,PLC_C08_M01,a_PLC_C08_M01_SW_C08_M01_CTRL,REDSTAR,11,1000
4000,A4_C08_M01,CMD_PLC_C08_M01_A4_C08_M01,ControlCommand,16,True,372,5000,True,True,M,M_REDSTAR,PLC_C08_M01,PLC_C08_M01,a_PLC_C08_M01_SW_C08_M01_CTRL,REDSTAR,11,1000
4000,A1_C08_M02,CMD_PLC_C08_M02_A1_C08_M02,ControlCommand,16,True,911,5000,True,True,M,M_REDSTAR,PLC_C08_M02,PLC_C08_M02,a_PLC_C08_M02_SW_C08_M02_CTRL,REDSTAR,11,1000
4000,A2_C08_M02,CMD_PLC_C08_M02_A2_C08_M02,ControlCommand,16,True,153,5000,True,True,M,M_REDSTAR,PLC_C08_M02,PLC_C08_M02,a_PLC_C08_M02_SW_C08_M02_CTRL,REDSTAR,11,1000
4000,A3_C08_M02,CMD_PLC_C08_M02_A3_C08_M02,ControlCommand,16,True,704,5000,True,True,M,M_REDSTAR,PLC_C08_M02,PLC_C08_M02,a_PLC_C08_M02_SW_C08_M02_CTRL,REDSTAR,11,1000
4000,A4_C08_M02,CMD_PLC_C08_M02_A4_C08_M02,ControlCommand,16,True,535,5000,True,True,M,M_REDSTAR,PLC_C08_M02,PLC_C08_M02,a_PLC_C08_M02_SW_C08_M02_CTRL,REDSTAR,11,1000
4000,A1_C08_M03,CMD_PLC_C08_M03_A1_C08_M03,ControlCommand,16,True,300,5000,True,True,M,M_REDSTAR,PLC_C08_M03,PLC_C08_M03,a_PLC_C08_M03_SW_C08_M03_CTRL,REDSTAR,11,1000
4000,A2_C08_M03,CMD_PLC_C08_M03_A2_C08_M03,ControlCommand,16,True,30,5000,True,True,M,M_REDSTAR,PLC_C08_M03,PLC_C08_M03,a_PLC_C08_M03_SW_C08_M03_CTRL,REDSTAR,11,1000
4000,A3_C08_M03,CMD_PLC_C08_M03_A3_C08_M03,ControlCommand,16,True,330,5000,True,True,M,M_REDSTAR,PLC_C08_M03,PLC_C08_M03,a_PLC_C08_M03_SW_C08_M03_CTRL,REDSTAR,11,1000
4000,A4_C08_M03,CMD_PLC_C08_M03_A4_C08_M03,ControlCommand,16,True,847,5000,True,True,M,M_REDSTAR,PLC_C08_M03,PLC_C08_M03,a_PLC_C08_M03_SW_C08_M03_CTRL,REDSTAR,11,1000
30000,PLC_C01_M01,COORD_CC_C01_PLC_C01_M01,MachineCoordination,2,True,908,40000,True,True,M,M_REDSTAR,CC_C01,CC_C01,a_CC_C01_SW_C01_CC,REDSTAR,26,8000
30000,PLC_C01_M02,COORD_CC_C01_PLC_C01_M02,MachineCoordination,2,True,427,40000,True,True,M,M_REDSTAR,CC_C01,CC_C01,a_CC_C01_SW_C01_CC,REDSTAR,26,8000
30000,PLC_C01_M03,COORD_CC_C01_PLC_C01_M03,MachineCoordination,2,True,2569,40000,True,True,M,M_REDSTAR,CC_C01,CC_C01,a_CC_C01_SW_C01_CC,REDSTAR,26,8000
30000,PLC_C02_M01,COORD_CC_C02_PLC_C02_M01,MachineCoordination,2,True,3177,40000,True,True,M,M_REDSTAR,CC_C02,CC_C02,a_CC_C02_SW_C02_CC,REDSTAR,26,8000
30000,PLC_C02_M02,COORD_CC_C02_PLC_C02_M02,MachineCoordination,2,True,3126,40000,True,True,M,M_REDSTAR,CC_C02,CC_C02,a_CC_C02_SW_C02_CC,REDSTAR,26,8000
30000,PLC_C02_M03,COORD_CC_C02_PLC_C02_M03,MachineCoordination,2,True,4531,40000,True,True,M,M_REDSTAR,CC_C02,CC_C02,a_CC_C02_SW_C02_CC,REDSTAR,26,8000
30000,PLC_C03_M01,COORD_CC_C03_PLC_C03_M01,MachineCoordination,2,True,6518,40000,True,True,M,M_REDSTAR,CC_C03,CC_C03,a_CC_C03_SW_C03_CC,REDSTAR,26,8000
30000,PLC_C03_M02,COORD_CC_C03_PLC_C03_M02,MachineCoordination,2,True,2158,40000,True,True,M,M_REDSTAR,CC_C03,CC_C03,a_CC_C03_SW_C03_CC,REDSTAR,26,8000
30000,PLC_C03_M03,COORD_CC_C03_PLC_C03_M03,MachineCoordination,2,True,6652,40000,True,True,M,M_REDSTAR,CC_C03,CC_C03,a_CC_C03_SW_C03_CC,REDSTAR,26,8000
30000,PLC_C04_M01,COORD_CC_C04_PLC_C04_M01,MachineCoordination,2,True,945,40000,True,True,M,M_REDSTAR,CC_C04,CC_C04,a_CC_C04_SW_C04_CC,REDSTAR,26,8000
30000,PLC_C04_M02,COORD_CC_C04_PLC_C04_M02,MachineCoordination,2,True,2224,40000,True,True,M,M_REDSTAR,CC_C04,CC_C04,a_CC_C04_SW_C04_CC,REDSTAR,26,8000
30000,PLC_C04_M03,COORD_CC_C04_PLC_C04_M03,MachineCoordination,2,True,1397,40000,True,True,M,M_REDSTAR,CC_C04,CC_C04,a_CC_C04_SW_C04_CC,REDSTAR,26,8000
30000,PLC_C05_M01,COORD_CC_C05_PLC_C05_M01,MachineCoordination,2,True,7603,40000,True,True,M,M_REDSTAR,CC_C05,CC_C05,a_CC_C05_SW_C05_CC,REDSTAR,26,8000
30000,PLC_C05_M02,COORD_CC_C05_PLC_C05_M02,MachineCoordination,2,True,7608,40000,True,True,M,M_REDSTAR,CC_C05,CC_C05,a_CC_C05_SW_C05_CC,REDSTAR,26,8000
30000,PLC_C05_M03,COORD_CC_C05_PLC_C05_M03,MachineCoordination,2,True,4229,40000,True,True,M,M_REDSTAR,CC_C05,CC_C05,a_CC_C05_SW_C05_CC,REDSTAR,26,8000
30000,PLC_C06_M01,COORD_CC_C06_PLC_C06_M01,MachineCoordination,2,True,7838,40000,True,True,M,M_REDSTAR,CC_C06,CC_C06,a_CC_C06_SW_C06_CC,REDSTAR,26,8000
30000,PLC_C06_M02,COORD_CC_C06_PLC_C06_M02,MachineCoordination,2,True,1006,40000,True,True,M,M_REDSTAR,CC_C06,CC_C06,a_CC_C06_SW_C06_CC,REDSTAR,26,8000
30000,PLC_C06_M03,COORD_CC_C06_PLC_C06_M03,MachineCoordination,2,True,7395,40000,True,True,M,M_REDSTAR,CC_C06,CC_C06,a_CC_C06_SW_C06_CC,REDSTAR,26,8000
30000,PLC_C07_M01,COORD_CC_C07_PLC_C07_M01,MachineCoordination,2,True,455,40000,True,True,M,M_REDSTAR,CC_C07,CC_C07,a_CC_C07_SW_C07_CC,REDSTAR,26,8000
30000,PLC_C07_M02,COORD_CC_C07_PLC_C07_M02,MachineCoordination,2,True,2480,40000,True,True,M,M_REDSTAR,CC_C07,CC_C07,a_CC_C07_SW_C07_CC,REDSTAR,26,8000
30000,PLC_C07_M03,COORD_CC_C07_PLC_C07_M03,MachineCoordination,2,True,3959,40000,True,True,M,M_REDSTAR,CC_C07,CC_C07,a_CC_C07_SW_C07_CC,REDSTAR,26,8000
30000,PLC_C08_M01,COORD_CC_C08_PLC_C08_M01,MachineCoordination,2,True,2522,40000,True,True,M,M_REDSTAR,CC_C08,CC_C08,a_CC_C08_SW_C08_CC,REDSTAR,26,8000
30000,PLC_C08_M02,COORD_CC_C08_PLC_C08_M02,MachineCoordination,2,True,5725,40000,True,True,M,M_REDSTAR,CC_C08,CC_C08,a_CC_C08_SW_C08_CC,REDSTAR,26,8000
30000,PLC_C08_M03,COORD_CC_C08_PLC_C08_M03,MachineCoordination,2,True,865,40000,True,True,M,M_REDSTAR,CC_C08,CC_C08,a_CC_C08_SW_C08_CC,REDSTAR,26,8000
60000,CC_C02,IC_NEXT_CC_C01,InterCellNext,1,True,4715,80000,True,True,M,M_REDSTAR,CC_C01,CC_C01,a_CC_C01_SW_C01_CC,REDSTAR,47,16000
60000,CC_C03,IC_NEXT_CC_C02,InterCellNext,1,True,3301,80000,True,True,M,M_REDSTAR,CC_C02,CC_C02,a_CC_C02_SW_C02_CC,REDSTAR,47,16000
60000,CC_C04,IC_NEXT_CC_C03,InterCellNext,1,True,10625,80000,True,True,M,M_REDSTAR,CC_C03,CC_C03,a_CC_C03_SW_C03_CC,REDSTAR,47,16000
60000,CC_C05,IC_NEXT_CC_C04,InterCellNext,1,True,13065,80000,True,True,M,M_REDSTAR,CC_C04,CC_C04,a_CC_C04_SW_C04_CC,REDSTAR,47,16000
60000,CC_C06,IC_NEXT_CC_C05,InterCellNext,1,True,3536,80000,True,True,M,M_REDSTAR,CC_C05,CC_C05,a_CC_C05_SW_C05_CC,REDSTAR,47,16000
60000,CC_C07,IC_NEXT_CC_C06,InterCellNext,1,True,1273,80000,True,True,M,M_REDSTAR,CC_C06,CC_C06,a_CC_C06_SW_C06_CC,REDSTAR,47,16000
60000,CC_C08,IC_NEXT_CC_C07,InterCellNext,1,True,10830,80000,True,True,M,M_REDSTAR,CC_C07,CC_C07,a_CC_C07_SW_C07_CC,REDSTAR,47,16000
60000,CC_C01,IC_NEXT_CC_C08,InterCellNext,1,True,14990,80000,True,True,M,M_REDSTAR,CC_C08,CC_C08,a_CC_C08_SW_C08_CC,REDSTAR,47,16000
60000,CC_C08,IC_PREV_CC_C01,InterCellPrevious,1,True,11857,80000,True,True,M,M_REDSTAR,CC_C01,CC_C01,a_CC_C01_SW_C01_CC,REDSTAR,47,16000
60000,CC_C01,IC_PREV_CC_C02,InterCellPrevious,1,True,15844,80000,True,True,M,M_REDSTAR,CC_C02,CC_C02,a_CC_C02_SW_C02_CC,REDSTAR,47,16000
60000,CC_C02,IC_PREV_CC_C03,InterCellPrevious,1,True,6483,80000,True,True,M,M_REDSTAR,CC_C03,CC_C03,a_CC_C03_SW_C03_CC,REDSTAR,47,16000
60000,CC_C03,IC_PREV_CC_C04,InterCellPrevious,1,True,2343,80000,True,True,M,M_REDSTAR,CC_C04,CC_C04,a_CC_C04_SW_C04_CC,REDSTAR,47,16000
60000,CC_C04,IC_PREV_CC_C05,InterCellPrevious,1,True,9175,80000,True,True,M,M_REDSTAR,CC_C05,CC_C05,a_CC_C05_SW_C05_CC,REDSTAR,47,16000
60000,CC_C05,IC_PREV_CC_C06,InterCellPrevious,1,True,3162,80000,True,True,M,M_REDSTAR,CC_C06,CC_C06,a_CC_C06_SW_C06_CC,REDSTAR,47,16000
60000,CC_C06,IC_PREV_CC_C07,InterCellPrevious,1,True,2273,80000,True,True,M,M_REDSTAR,CC_C07,CC_C07,a_CC_C07_SW_C07_CC,REDSTAR,47,16000
60000,CC_C07,IC_PREV_CC_C08,InterCellPrevious,1,True,207,80000,True,True,M,M_REDSTAR,CC_C08,CC_C08,a_CC_C08_SW_C08_CC,REDSTAR,47,16000
15000,PLC_C01_M01,SC_S1_C01_M01,SensorCyclic,4,True,406,20000,True,True,M,M_REDSTAR,S1_C01_M01,S1_C01_M01,a_S1_C01_M01_SW_C01_M01_SENS,REDSTAR,16,4000
15000,PLC_C01_M02,SC_S1_C01_M02,SensorCyclic,4,True,2255,20000,True,True,M,M_REDSTAR,S1_C01_M02,S1_C01_M02,a_S1_C01_M02_SW_C01_M02_SENS,REDSTAR,16,4000
15000,PLC_C01_M03,SC_S1_C01_M03,SensorCyclic,4,True,292,20000,True,True,M,M_REDSTAR,S1_C01_M03,S1_C01_M03,a_S1_C01_M03_SW_C01_M03_SENS,REDSTAR,16,4000
15000,PLC_C02_M01,SC_S1_C02_M01,SensorCyclic,4,True,3267,20000,True,True,M,M_REDSTAR,S1_C02_M01,S1_C02_M01,a_S1_C02_M01_SW_C02_M01_SENS,REDSTAR,16,4000
15000,PLC_C02_M02,SC_S1_C02_M02,SensorCyclic,4,True,3973,20000,True,True,M,M_REDSTAR,S1_C02_M02,S1_C02_M02,a_S1_C02_M02_SW_C02_M02_SENS,REDSTAR,16,4000
15000,PLC_C02_M03,SC_S1_C02_M03,SensorCyclic,4,True,3451,20000,True,True,M,M_REDSTAR,S1_C02_M03,S1_C02_M03,a_S1_C02_M03_SW_C02_M03_SENS,REDSTAR,16,4000
15000,PLC_C03_M01,SC_S1_C03_M01,SensorCyclic,4,True,3473,20000,True,True,M,M_REDSTAR,S1_C03_M01,S1_C03_M01,a_S1_C03_M01_SW_C03_M01_SENS,REDSTAR,16,4000
15000,PLC_C03_M02,SC_S1_C03_M02,SensorCyclic,4,True,905,20000,True,True,M,M_REDSTAR,S1_C03_M02,S1_C03_M02,a_S1_C03_M02_SW_C03_M02_SENS,REDSTAR,16,4000
15000,PLC_C03_M03,SC_S1_C03_M03,SensorCyclic,4,True,1861,20000,True,True,M,M_REDSTAR,S1_C03_M03,S1_C03_M03,a_S1_C03_M03_SW_C03_M03_SENS,REDSTAR,16,4000
15000,PLC_C04_M01,SC_S1_C04_M01,SensorCyclic,4,True,2959,20000,True,True,M,M_REDSTAR,S1_C04_M01,S1_C04_M01,a_S1_C04_M01_SW_C04_M01_SENS,REDSTAR,16,4000
15000,PLC_C04_M02,SC_S1_C04_M02,SensorCyclic,4,True,573,20000,True,True,M,M_REDSTAR,S1_C04_M02,S1_C04_M02,a_S1_C04_M02_SW_C04_M02_SENS,REDSTAR,16,4000
15000,PLC_C04_M03,SC_S1_C04_M03,SensorCyclic,4,True,1465,20000,True,True,M,M_REDSTAR,S1_C04_M03,S1_C04_M03,a_S1_C04_M03_SW_C04_M03_SENS,REDSTAR,16,4000
15000,PLC_C05_M01,SC_S1_C05_M01,SensorCyclic,4,True,951,20000,True,True,M,M_REDSTAR,S1_C05_M01,S1_C05_M01,a_S1_C05_M01_SW_C05_M01_SENS,REDSTAR,16,4000
15000,PLC_C05_M02,SC_S1_C05_M02,SensorCyclic,4,True,1997,20000,True,True,M,M_REDSTAR,S1_C05_M02,S1_C05_M02,a_S1_C05_M02_SW_C05_M02_SENS,REDSTAR,16,4000
