stream,src,dst,size,period,deadline,jitter
775,55,[25],244,1000000,600000,0
776,56,[26],284,1000000,620000,0
777,57,[27],324,1000000,640000,0
778,58,[28],364,1000000,650000,0
779,59,[29],404,1000000,630000,0
780,60,[30],244,1000000,600000,0
781,61,[31],284,1000000,620000,0
782,62,[32],324,1000000,640000,0
783,63,[33],364,1000000,650000,0
784,64,[34],404,1000000,630000,0
785,65,[35],244,1000000,600000,0
786,66,[36],284,1000000,620000,0
787,67,[37],324,1000000,640000,0
788,68,[38],364,1000000,650000,0
789,69,[39],404,1000000,630000,0
790,70,[40],244,1000000,600000,0
791,71,[41],284,1000000,620000,0
792,72,[42],324,1000000,640000,0
793,73,[43],364,1000000,650000,0
794,74,[44],404,1000000,630000,0
795,75,[45],244,1000000,600000,0
796,76,[46],284,1000000,620000,0
797,77,[47],324,1000000,640000,0
798,78,[48],364,1000000,650000,0
799,79,[49],404,1000000,630000,0
800,0,[51],244,1000000,600000,0
801,1,[52],284,1000000,620000,0
802,2,[53],324,1000000,640000,0
803,3,[54],364,1000000,650000,0
804,4,[55],404,1000000,630000,0
805,5,[56],244,1000000,600000,0
806,6,[57],284,1000000,620000,0
807,7,[58],324,1000000,640000,0
808,8,[59],364,1000000,650000,0
809,9,[60],404,1000000,630000,0
810,10,[61],244,1000000,600000,0
811,11,[62],284,1000000,620000,0
812,12,[63],324,1000000,640000,0
813,13,[64],364,1000000,650000,0
814,14,[65],404,1000000,630000,0
815,15,[66],244,1000000,600000,0
816,16,[67],284,1000000,620000,0
817,17,[68],324,1000000,640000,0
818,18,[69],364,1000000,650000,0
819,19,[70],404,1000000,630000,0
820,20,[71],244,1000000,600000,0
821,21,[72],284,1000000,620000,0
822,22,[73],324,1000000,640000,0
823,23,[74],364,1000000,650000,0
824,24,[75],404,1000000,630000,0
825,25,[76],244,1000000,600000,0
826,26,[77],284,1000000,620000,0
827,27,[78],324,1000000,640000,0
828,28,[79],364,1000000,650000,0
829,29,[0],404,1000000,630000,0
830,30,[1],244,1000000,600000,0
831,31,[2],284,1000000,620000,0
832,32,[3],324,1000000,640000,0
833,33,[4],364,1000000,650000,0
834,34,[5],404,1000000,630000,0
835,35,[6],244,1000000,600000,0
836,36,[7],284,1000000,620000,0
837,37,[8],324,1000000,640000,0
838,38,[9],364,1000000,650000,0
839,39,[10],404,1000000,630000,0
840,40,[11],244,1000000,600000,0
841,41,[12],284,1000000,620000,0
842,42,[13],324,1000000,640000,0
843,43,[14],364,1000000,650000,0
844,44,[15],404,1000000,630000,0
845,45,[16],244,1000000,600000,0
846,46,[17],284,1000000,620000,0
847,47,[18],324,1000000,640000,0
848,48,[19],364,1000000,650000,0
849,49,[20],404,1000000,630000,0
850,50,[21],244,1000000,600000,0
851,51,[22],284,1000000,620000,0
852,52,[23],324,1000000,640000,0
853,53,[24],364,1000000,650000,0
854,54,[25],404,1000000,630000,0
855,55,[26],244,1000000,600000,0
856,56,[27],284,1000000,620000,0
857,57,[28],324,1000000,640000,0
858,58,[29],364,1000000,650000,0
859,59,[30],404,1000000,630000,0
860,60,[31],244,1000000,600000,0
861,61,[32],284,1000000,620000,0
862,62,[33],324,1000000,640000,0
863,63,[34],364,1000000,650000,0
864,64,[35],404,1000000,630000,0
865,65,[36],244,1000000,600000,0
866,66,[37],284,1000000,620000,0
867,67,[38],324,1000000,640000,0
868,68,[39],364,1000000,650000,0
869,69,[40],404,1000000,630000,0
870,70,[41],244,1000000,600000,0
871,71,[42],284,1000000,620000,0
872,72,[43],324,1000000,640000,0
873,73,[44],364,1000000,650000,0
874,74,[45],404,1000000,630000,0
875,75,[46],244,1000000,600000,0
876,76,[47],284,1000000,620000,0
877,77,[48],324,1000000,640000,0
878,78,[49],364,1000000,650000,0
879,79,[50],404,1000000,630000,0
880,0,[52],244,1000000,600000,0
881,1,[53],284,1000000,620000,0
882,2,[54],324,1000000,640000,0
883,3,[55],364,1000000,650000,0
884,4,[56],404,1000000,630000,0
885,5,[57],244,1000000,600000,0
886,6,[58],284,1000000,620000,0
887,7,[59],324,1000000,640000,0
888,8,[60],364,1000000,650000,0
889,9,[61],404,1000000,630000,0
890,10,[62],244,1000000,600000,0
891,11,[63],284,1000000,620000,0
892,12,[64],324,1000000,640000,0
893,13,[65],364,1000000,650000,0
894,14,[66],404,1000000,630000,0
895,15,[67],244,1000000,600000,0
896,16,[68],284,1000000,620000,0
897,17,[69],324,1000000,640000,0
898,18,[70],364,1000000,650000,0
899,19,[71],404,1000000,630000,0
900,20,[72],244,1000000,600000,0
901,21,[73],284,1000000,620000,0
902,22,[74],324,1000000,640000,0
903,23,[75],364,1000000,650000,0
904,24,[76],404,1000000,630000,0
905,25,[77],244,1000000,600000,0
906,26,[78],284,1000000,620000,0
907,27,[79],324,1000000,640000,0
908,28,[0],364,1000000,650000,0
909,29,[1],404,1000000,630000,0
910,30,[2],244,1000000,600000,0
911,31,[3],284,1000000,620000,0
912,32,[4],324,1000000,640000,0
913,33,[5],364,1000000,650000,0
914,34,[6],404,1000000,630000,0
915,35,[7],244,1000000,600000,0
916,36,[8],284,1000000,620000,0
917,37,[9],324,1000000,640000,0
918,38,[10],364,1000000,650000,0
919,39,[11],404,1000000,630000,0
920,40,[12],244,1000000,600000,0
921,41,[13],284,1000000,620000,0
922,42,[14],324,1000000,640000,0
923,43,[15],364,1000000,650000,0
924,44,[16],404,1000000,630000,0
925,45,[17],244,1000000,600000,0
926,46,[18],284,1000000,620000,0
927,47,[19],324,1000000,640000,0
928,48,[20],364,1000000,650000,0
929,49,[21],404,1000000,630000,0
930,50,[22],244,1000000,600000,0
931,51,[23],284,1000000,620000,0
932,52,[24],324,1000000,640000,0
933,53,[25],364,1000000,650000,0
934,54,[26],404,1000000,630000,0
935,55,[27],244,1000000,600000,0
936,56,[28],284,1000000,620000,0
937,57,[29],324,1000000,640000,0
938,58,[30],364,1000000,650000,0
939,59,[31],404,1000000,630000,0
940,60,[32],244,1000000,600000,0
941,61,[33],284,1000000,620000,0
942,62,[34],324,1000000,640000,0
943,63,[35],364,1000000,650000,0
944,64,[36],404,1000000,630000,0
945,65,[37],244,1000000,600000,0
946,66,[38],284,1000000,620000,0
947,67,[39],324,1000000,640000,0
948,68,[40],364,1000000,650000,0
949,69,[41],404,1000000,630000,0
950,70,[42],244,1000000,600000,0
951,71,[43],284,1000000,620000,0
952,72,[44],324,1000000,640000,0
953,73,[45],364,1000000,650000,0
954,74,[46],404,1000000,630000,0
955,75,[47],244,1000000,600000,0
956,76,[48],284,1000000,620000,0
957,77,[49],324,1000000,640000,0
958,78,[50],364,1000000,650000,0
959,79,[51],404,1000000,630000,0
960,0,[53],244,1000000,600000,0
961,1,[54],284,1000000,620000,0
962,2,[55],324,1000000,640000,0
963,3,[56],364,1000000,650000,0
964,4,[57],404,1000000,630000,0
965,5,[58],244,1000000,600000,0
966,6,[59],284,1000000,620000,0
967,7,[60],324,1000000,640000,0
968,8,[61],364,1000000,650000,0
969,9,[62],404,1000000,630000,0
970,10,[63],244,1000000,600000,0
971,11,[64],284,1000000,620000,0
972,12,[65],324,1000000,640000,0
973,13,[66],364,1000000,650000,0
974,14,[67],404,1000000,630000,0
975,15,[68],244,1000000,600000,0
976,16,[69],284,1000000,620000,0
977,17,[70],324,1000000,640000,0
978,18,[71],364,1000000,650000,0
979,19,[72],404,1000000,630000,0
980,20,[73],244,1000000,600000,0
981,21,[74],284,1000000,620000,0
982,22,[75],324,1000000,640000,0
983,23,[76],364,1000000,650000,0
984,24,[77],404,1000000,630000,0
985,25,[78],244,1000000,600000,0
986,26,[79],284,1000000,620000,0
987,27,[0],324,1000000,640000,0
988,28,[1],364,1000000,650000,0
989,29,[2],404,1000000,630000,0
990,30,[3],244,1000000,600000,0
991,31,[4],284,1000000,620000,0
992,32,[5],324,1000000,640000,0
993,33,[6],364,1000000,650000,0
994,34,[7],404,1000000,630000,0
995,35,[8],244,1000000,600000,0
996,36,[9],284,1000000,620000,0
997,37,[10],324,1000000,640000,0
998,38,[11],364,1000000,650000,0
999,39,[12],404,1000000,630000,0
