level,kind,policy_id,layer,use_count
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,156
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,164
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,PF,PF,BASE_GRID,160
R0_GRID,PF,PF,CURRENT_CROSS,0
R0_GRID,PF,PF,D4_EXTRA,0
R0_GRID,PF,PF,D5_EXTRA,0
R0_GRID,PF,PF,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,156
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,160
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,156
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,166
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,166
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,164
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,156
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,166
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,156
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,164
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,160
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J020,BASE_GRID,160
R0_GRID,CLASS,J020,CURRENT_CROSS,0
R0_GRID,CLASS,J020,D4_EXTRA,0
R0_GRID,CLASS,J020,D5_EXTRA,0
R0_GRID,CLASS,J020,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,160
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,160
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,160
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,164
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,166
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,166
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,166
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,156
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,164
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,160
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,160
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J040,BASE_GRID,160
R0_GRID,CLASS,J040,CURRENT_CROSS,0
R0_GRID,CLASS,J040,D4_EXTRA,0
R0_GRID,CLASS,J040,D5_EXTRA,0
R0_GRID,CLASS,J040,D6_EXTRA,0
R0_GRID,CLASS,J100,BASE_GRID,156
R0_GRID,CLASS,J100,CURRENT_CROSS,0
R0_GRID,CLASS,J100,D4_EXTRA,0
R0_GRID,CLASS,J100,D5_EXTRA,0
R0_GRID,CLASS,J100,D6_EXTRA,0
R0_GRID,CLASS,J100,BASE_GRID,160
R0_GRID,CLASS,J100,CURRENT_CROSS,0
R0_GRID,CLASS,J100,D4_EXTRA,0
R0_GRID,CLASS,J100,D5_EXTRA,0
R0_GRID,CLASS,J100,D6_EXTRA,0
R0_GRID,CLASS,J100,BASE_GRID,156
R0_GRID,CLASS,J100,CURRENT_CROSS,0
R0_GRID,CLASS,J100,D4_EXTRA,0
R0_GRID,CLASS,J100,D5_EXTRA,0
R0_GRID,CLASS,J100,D6_EXTRA,0
R0_GRID,CLASS,J100,BASE_GRID,160
R0_GRID,CLASS,J100,CURRENT_CROSS,0
R0_GRID,CLASS,J100,D4_EXTRA,0
R0_GRID,CLASS,J100,D5_EXTRA,0
R0_GRID,CLASS,J100,D6_EXTRA,0
R0_GRID,CLASS,J100,BASE_GRID,156
R0_GRID,CLASS,J100,CURRENT_CROSS,0
R0_GRID,CLASS,J100,D4_EXTRA,0
R0_GRID,CLASS,J100,D5_EXTRA,0
R0_GRID,CLASS,J100,D6_EXTRA,0
R0_GRID,CLASS,J100,BASE_GRID,160
R0_GRID,CLASS,J100,CURRENT_CROSS,0
