link,q_num,rate,t_proc,t_prop
"(376, 378)",8,1,0,0
"(378, 376)",8,1,0,0
"(377, 378)",8,1,0,0
"(378, 377)",8,1,0,0
"(377, 379)",8,1,0,0
"(379, 377)",8,1,0,0
"(378, 379)",8,1,0,0
"(379, 378)",8,1,0,0
"(378, 380)",8,1,0,0
"(380, 378)",8,1,0,0
"(379, 380)",8,1,0,0
"(380, 379)",8,1,0,0
"(379, 381)",8,1,0,0
"(381, 379)",8,1,0,0
"(380, 381)",8,1,0,0
"(381, 380)",8,1,0,0
"(380, 382)",8,1,0,0
"(382, 380)",8,1,0,0
"(381, 382)",8,1,0,0
"(382, 381)",8,1,0,0
"(381, 383)",8,1,0,0
"(383, 381)",8,1,0,0
"(382, 383)",8,1,0,0
"(383, 382)",8,1,0,0
"(382, 384)",8,1,0,0
"(384, 382)",8,1,0,0
"(383, 384)",8,1,0,0
"(384, 383)",8,1,0,0
"(383, 385)",8,1,0,0
"(385, 383)",8,1,0,0
"(384, 385)",8,1,0,0
"(385, 384)",8,1,0,0
"(384, 386)",8,1,0,0
"(386, 384)",8,1,0,0
"(385, 386)",8,1,0,0
"(386, 385)",8,1,0,0
"(385, 387)",8,1,0,0
"(387, 385)",8,1,0,0
"(386, 387)",8,1,0,0
"(387, 386)",8,1,0,0
"(386, 388)",8,1,0,0
"(388, 386)",8,1,0,0
"(387, 388)",8,1,0,0
"(388, 387)",8,1,0,0
"(387, 389)",8,1,0,0
"(389, 387)",8,1,0,0
"(388, 389)",8,1,0,0
"(389, 388)",8,1,0,0
"(388, 390)",8,1,0,0
"(390, 388)",8,1,0,0
"(389, 390)",8,1,0,0
"(390, 389)",8,1,0,0
"(389, 391)",8,1,0,0
"(391, 389)",8,1,0,0
"(390, 391)",8,1,0,0
"(391, 390)",8,1,0,0
"(390, 392)",8,1,0,0
"(392, 390)",8,1,0,0
"(391, 392)",8,1,0,0
"(392, 391)",8,1,0,0
"(391, 393)",8,1,0,0
"(393, 391)",8,1,0,0
"(392, 393)",8,1,0,0
"(393, 392)",8,1,0,0
"(392, 394)",8,1,0,0
"(394, 392)",8,1,0,0
"(393, 394)",8,1,0,0
"(394, 393)",8,1,0,0
"(393, 395)",8,1,0,0
"(395, 393)",8,1,0,0
"(394, 395)",8,1,0,0
"(395, 394)",8,1,0,0
"(394, 396)",8,1,0,0
"(396, 394)",8,1,0,0
"(395, 396)",8,1,0,0
"(396, 395)",8,1,0,0
"(395, 397)",8,1,0,0
"(397, 395)",8,1,0,0
"(396, 397)",8,1,0,0
"(397, 396)",8,1,0,0
"(396, 398)",8,1,0,0
"(398, 396)",8,1,0,0
"(397, 398)",8,1,0,0
"(398, 397)",8,1,0,0
"(397, 399)",8,1,0,0
"(399, 397)",8,1,0,0
"(398, 399)",8,1,0,0
"(399, 398)",8,1,0,0
"(398, 400)",8,1,0,0
"(400, 398)",8,1,0,0
"(399, 400)",8,1,0,0
"(400, 399)",8,1,0,0
"(399, 401)",8,1,0,0
"(401, 399)",8,1,0,0
"(400, 401)",8,1,0,0
"(401, 400)",8,1,0,0
"(400, 402)",8,1,0,0
"(402, 400)",8,1,0,0
"(401, 402)",8,1,0,0
"(402, 401)",8,1,0,0
"(401, 403)",8,1,0,0
"(403, 401)",8,1,0,0
"(402, 403)",8,1,0,0
"(403, 402)",8,1,0,0
"(402, 404)",8,1,0,0
"(404, 402)",8,1,0,0
"(403, 404)",8,1,0,0
"(404, 403)",8,1,0,0
"(403, 405)",8,1,0,0
"(405, 403)",8,1,0,0
"(404, 405)",8,1,0,0
"(405, 404)",8,1,0,0
"(404, 406)",8,1,0,0
"(406, 404)",8,1,0,0
"(405, 406)",8,1,0,0
"(406, 405)",8,1,0,0
"(405, 407)",8,1,0,0
"(407, 405)",8,1,0,0
"(406, 407)",8,1,0,0
"(407, 406)",8,1,0,0
"(406, 408)",8,1,0,0
"(408, 406)",8,1,0,0
"(407, 408)",8,1,0,0
"(408, 407)",8,1,0,0
"(407, 409)",8,1,0,0
"(409, 407)",8,1,0,0
"(408, 409)",8,1,0,0
"(409, 408)",8,1,0,0
"(408, 410)",8,1,0,0
"(410, 408)",8,1,0,0
"(409, 410)",8,1,0,0
"(410, 409)",8,1,0,0
"(409, 411)",8,1,0,0
"(411, 409)",8,1,0,0
"(410, 411)",8,1,0,0
"(411, 410)",8,1,0,0
"(410, 412)",8,1,0,0
"(412, 410)",8,1,0,0
"(411, 412)",8,1,0,0
"(412, 411)",8,1,0,0
"(411, 413)",8,1,0,0
"(413, 411)",8,1,0,0
"(412, 413)",8,1,0,0
"(413, 412)",8,1,0,0
"(412, 414)",8,1,0,0
"(414, 412)",8,1,0,0
"(413, 414)",8,1,0,0
"(414, 413)",8,1,0,0
"(413, 415)",8,1,0,0
"(415, 413)",8,1,0,0
"(414, 415)",8,1,0,0
"(415, 414)",8,1,0,0
"(414, 416)",8,1,0,0
"(416, 414)",8,1,0,0
"(415, 416)",8,1,0,0
"(416, 415)",8,1,0,0
"(415, 417)",8,1,0,0
"(417, 415)",8,1,0,0
"(416, 417)",8,1,0,0
"(417, 416)",8,1,0,0
"(416, 418)",8,1,0,0
"(418, 416)",8,1,0,0
"(417, 418)",8,1,0,0
"(418, 417)",8,1,0,0
"(417, 419)",8,1,0,0
"(419, 417)",8,1,0,0
"(418, 419)",8,1,0,0
"(419, 418)",8,1,0,0
"(418, 420)",8,1,0,0
"(420, 418)",8,1,0,0
"(419, 420)",8,1,0,0
"(420, 419)",8,1,0,0
"(419, 421)",8,1,0,0
"(421, 419)",8,1,0,0
"(420, 421)",8,1,0,0
"(421, 420)",8,1,0,0
"(420, 422)",8,1,0,0
"(422, 420)",8,1,0,0
"(421, 422)",8,1,0,0
"(422, 421)",8,1,0,0
"(421, 423)",8,1,0,0
"(423, 421)",8,1,0,0
"(422, 423)",8,1,0,0
"(423, 422)",8,1,0,0
"(422, 424)",8,1,0,0
"(424, 422)",8,1,0,0
"(423, 424)",8,1,0,0
"(424, 423)",8,1,0,0
"(423, 425)",8,1,0,0
"(425, 423)",8,1,0,0
"(424, 425)",8,1,0,0
"(425, 424)",8,1,0,0
"(424, 426)",8,1,0,0
"(426, 424)",8,1,0,0
"(425, 426)",8,1,0,0
"(426, 425)",8,1,0,0
"(425, 427)",8,1,0,0
"(427, 425)",8,1,0,0
"(426, 427)",8,1,0,0
"(427, 426)",8,1,0,0
"(426, 428)",8,1,0,0
"(428, 426)",8,1,0,0
"(427, 428)",8,1,0,0
"(428, 427)",8,1,0,0
"(427, 429)",8,1,0,0
"(429, 427)",8,1,0,0
"(428, 429)",8,1,0,0
"(429, 428)",8,1,0,0
"(428, 430)",8,1,0,0
"(430, 428)",8,1,0,0
"(429, 430)",8,1,0,0
"(430, 429)",8,1,0,0
"(429, 431)",8,1,0,0
"(431, 429)",8,1,0,0
"(430, 431)",8,1,0,0
"(431, 430)",8,1,0,0
"(430, 432)",8,1,0,0
"(432, 430)",8,1,0,0
"(431, 432)",8,1,0,0
"(432, 431)",8,1,0,0
"(431, 433)",8,1,0,0
"(433, 431)",8,1,0,0
"(432, 433)",8,1,0,0
"(433, 432)",8,1,0,0
"(432, 434)",8,1,0,0
"(434, 432)",8,1,0,0
"(433, 434)",8,1,0,0
"(434, 433)",8,1,0,0
"(433, 435)",8,1,0,0
"(435, 433)",8,1,0,0
"(434, 435)",8,1,0,0
"(435, 434)",8,1,0,0
"(434, 436)",8,1,0,0
"(436, 434)",8,1,0,0
"(435, 436)",8,1,0,0
"(436, 435)",8,1,0,0
"(435, 437)",8,1,0,0
"(437, 435)",8,1,0,0
"(436, 437)",8,1,0,0
"(437, 436)",8,1,0,0
"(436, 438)",8,1,0,0
"(438, 436)",8,1,0,0
"(437, 438)",8,1,0,0
"(438, 437)",8,1,0,0
"(437, 439)",8,1,0,0
"(439, 437)",8,1,0,0
"(438, 439)",8,1,0,0
"(439, 438)",8,1,0,0
"(438, 440)",8,1,0,0
"(440, 438)",8,1,0,0
"(439, 440)",8,1,0,0
"(440, 439)",8,1,0,0
"(439, 441)",8,1,0,0
"(441, 439)",8,1,0,0
"(440, 441)",8,1,0,0
"(441, 440)",8,1,0,0
"(440, 442)",8,1,0,0
"(442, 440)",8,1,0,0
"(441, 442)",8,1,0,0
"(442, 441)",8,1,0,0
"(441, 443)",8,1,0,0
"(443, 441)",8,1,0,0
"(442, 443)",8,1,0,0
"(443, 442)",8,1,0,0
"(442, 444)",8,1,0,0
"(444, 442)",8,1,0,0
"(443, 444)",8,1,0,0
"(444, 443)",8,1,0,0
"(443, 445)",8,1,0,0
"(445, 443)",8,1,0,0
"(444, 445)",8,1,0,0
"(445, 444)",8,1,0,0
"(444, 446)",8,1,0,0
"(446, 444)",8,1,0,0
"(445, 446)",8,1,0,0
"(446, 445)",8,1,0,0
"(445, 447)",8,1,0,0
"(447, 445)",8,1,0,0
"(446, 447)",8,1,0,0
"(447, 446)",8,1,0,0
"(446, 448)",8,1,0,0
"(448, 446)",8,1,0,0
"(447, 448)",8,1,0,0
"(448, 447)",8,1,0,0
"(447, 449)",8,1,0,0
"(449, 447)",8,1,0,0
"(448, 449)",8,1,0,0
"(449, 448)",8,1,0,0
"(448, 450)",8,1,0,0
"(450, 448)",8,1,0,0
"(449, 450)",8,1,0,0
"(450, 449)",8,1,0,0
"(449, 451)",8,1,0,0
"(451, 449)",8,1,0,0
"(450, 451)",8,1,0,0
"(451, 450)",8,1,0,0
"(450, 452)",8,1,0,0
"(452, 450)",8,1,0,0
"(451, 452)",8,1,0,0
"(452, 451)",8,1,0,0
"(451, 453)",8,1,0,0
"(453, 451)",8,1,0,0
"(452, 453)",8,1,0,0
"(453, 452)",8,1,0,0
"(452, 454)",8,1,0,0
"(454, 452)",8,1,0,0
"(453, 454)",8,1,0,0
"(454, 453)",8,1,0,0
"(453, 455)",8,1,0,0
"(455, 453)",8,1,0,0
"(454, 455)",8,1,0,0
"(455, 454)",8,1,0,0
"(454, 456)",8,1,0,0
"(456, 454)",8,1,0,0
"(455, 456)",8,1,0,0
"(456, 455)",8,1,0,0
"(455, 457)",8,1,0,0
"(457, 455)",8,1,0,0
"(456, 457)",8,1,0,0
"(457, 456)",8,1,0,0
"(456, 458)",8,1,0,0
"(458, 456)",8,1,0,0
"(457, 458)",8,1,0,0
"(458, 457)",8,1,0,0
"(457, 459)",8,1,0,0
"(459, 457)",8,1,0,0
"(458, 459)",8,1,0,0
"(459, 458)",8,1,0,0
"(458, 460)",8,1,0,0
"(460, 458)",8,1,0,0
"(459, 460)",8,1,0,0
"(460, 459)",8,1,0,0
"(459, 461)",8,1,0,0
"(461, 459)",8,1,0,0
"(460, 461)",8,1,0,0
"(461, 460)",8,1,0,0
"(460, 462)",8,1,0,0
"(462, 460)",8,1,0,0
"(461, 462)",8,1,0,0
"(462, 461)",8,1,0,0
"(461, 463)",8,1,0,0
"(463, 461)",8,1,0,0
"(462, 463)",8,1,0,0
"(463, 462)",8,1,0,0
"(462, 464)",8,1,0,0
"(464, 462)",8,1,0,0
"(463, 464)",8,1,0,0
"(464, 463)",8,1,0,0
"(463, 465)",8,1,0,0
"(465, 463)",8,1,0,0
"(464, 465)",8,1,0,0
"(465, 464)",8,1,0,0
"(464, 466)",8,1,0,0
"(466, 464)",8,1,0,0
"(465, 466)",8,1,0,0
"(466, 465)",8,1,0,0
"(465, 467)",8,1,0,0
"(467, 465)",8,1,0,0
"(466, 467)",8,1,0,0
"(467, 466)",8,1,0,0
"(466, 468)",8,1,0,0
"(468, 466)",8,1,0,0
"(467, 468)",8,1,0,0
"(468, 467)",8,1,0,0
"(467, 469)",8,1,0,0
"(469, 467)",8,1,0,0
"(468, 469)",8,1,0,0
"(469, 468)",8,1,0,0
"(468, 470)",8,1,0,0
"(470, 468)",8,1,0,0
"(469, 470)",8,1,0,0
"(470, 469)",8,1,0,0
"(469, 471)",8,1,0,0
"(471, 469)",8,1,0,0
"(470, 471)",8,1,0,0
"(471, 470)",8,1,0,0
"(470, 472)",8,1,0,0
"(472, 470)",8,1,0,0
"(471, 472)",8,1,0,0
"(472, 471)",8,1,0,0
"(471, 473)",8,1,0,0
"(473, 471)",8,1,0,0
"(472, 473)",8,1,0,0
"(473, 472)",8,1,0,0
"(472, 474)",8,1,0,0
"(474, 472)",8,1,0,0
"(473, 474)",8,1,0,0
"(474, 473)",8,1,0,0
"(473, 475)",8,1,0,0
"(475, 473)",8,1,0,0
"(474, 475)",8,1,0,0
"(475, 474)",8,1,0,0
"(474, 476)",8,1,0,0
"(476, 474)",8,1,0,0
"(475, 476)",8,1,0,0
"(476, 475)",8,1,0,0
"(475, 477)",8,1,0,0
"(477, 475)",8,1,0,0
"(476, 477)",8,1,0,0
"(477, 476)",8,1,0,0
"(476, 478)",8,1,0,0
"(478, 476)",8,1,0,0
"(477, 478)",8,1,0,0
"(478, 477)",8,1,0,0
"(477, 479)",8,1,0,0
"(479, 477)",8,1,0,0
"(478, 479)",8,1,0,0
"(479, 478)",8,1,0,0
"(478, 480)",8,1,0,0
"(480, 478)",8,1,0,0
"(479, 480)",8,1,0,0
"(480, 479)",8,1,0,0
"(479, 481)",8,1,0,0
"(481, 479)",8,1,0,0
"(480, 481)",8,1,0,0
"(481, 480)",8,1,0,0
"(480, 482)",8,1,0,0
"(482, 480)",8,1,0,0
"(481, 482)",8,1,0,0
"(482, 481)",8,1,0,0
"(481, 483)",8,1,0,0
"(483, 481)",8,1,0,0
"(482, 483)",8,1,0,0
"(483, 482)",8,1,0,0
"(482, 484)",8,1,0,0
"(484, 482)",8,1,0,0
"(483, 484)",8,1,0,0
"(484, 483)",8,1,0,0
"(483, 485)",8,1,0,0
"(485, 483)",8,1,0,0
"(484, 485)",8,1,0,0
"(485, 484)",8,1,0,0
"(484, 486)",8,1,0,0
"(486, 484)",8,1,0,0
"(485, 486)",8,1,0,0
"(486, 485)",8,1,0,0
"(485, 487)",8,1,0,0
"(487, 485)",8,1,0,0
"(486, 487)",8,1,0,0
"(487, 486)",8,1,0,0
"(486, 488)",8,1,0,0
"(488, 486)",8,1,0,0
"(487, 488)",8,1,0,0
"(488, 487)",8,1,0,0
"(487, 489)",8,1,0,0
"(489, 487)",8,1,0,0
"(488, 489)",8,1,0,0
"(489, 488)",8,1,0,0
"(488, 490)",8,1,0,0
"(490, 488)",8,1,0,0
"(489, 490)",8,1,0,0
"(490, 489)",8,1,0,0
"(489, 491)",8,1,0,0
"(491, 489)",8,1,0,0
"(490, 491)",8,1,0,0
"(491, 490)",8,1,0,0
"(490, 492)",8,1,0,0
"(492, 490)",8,1,0,0
"(491, 492)",8,1,0,0
"(492, 491)",8,1,0,0
"(491, 493)",8,1,0,0
"(493, 491)",8,1,0,0
"(492, 493)",8,1,0,0
"(493, 492)",8,1,0,0
"(492, 494)",8,1,0,0
"(494, 492)",8,1,0,0
"(493, 494)",8,1,0,0
"(494, 493)",8,1,0,0
"(493, 495)",8,1,0,0
"(495, 493)",8,1,0,0
"(494, 495)",8,1,0,0
"(495, 494)",8,1,0,0
"(494, 496)",8,1,0,0
"(496, 494)",8,1,0,0
"(495, 496)",8,1,0,0
"(496, 495)",8,1,0,0
"(495, 497)",8,1,0,0
"(497, 495)",8,1,0,0
"(496, 497)",8,1,0,0
"(497, 496)",8,1,0,0
"(496, 498)",8,1,0,0
"(498, 496)",8,1,0,0
"(497, 498)",8,1,0,0
"(498, 497)",8,1,0,0
"(497, 499)",8,1,0,0
"(499, 497)",8,1,0,0
"(498, 499)",8,1,0,0
"(499, 498)",8,1,0,0
"(498, 500)",8,1,0,0
"(500, 498)",8,1,0,0
"(499, 500)",8,1,0,0
"(500, 499)",8,1,0,0
"(499, 501)",8,1,0,0
"(501, 499)",8,1,0,0
"(500, 501)",8,1,0,0
"(501, 500)",8,1,0,0
"(500, 502)",8,1,0,0
"(502, 500)",8,1,0,0
"(501, 502)",8,1,0,0
"(502, 501)",8,1,0,0
"(501, 503)",8,1,0,0
"(503, 501)",8,1,0,0
"(502, 503)",8,1,0,0
"(503, 502)",8,1,0,0
"(502, 504)",8,1,0,0
"(504, 502)",8,1,0,0
"(503, 504)",8,1,0,0
"(504, 503)",8,1,0,0
"(503, 505)",8,1,0,0
"(505, 503)",8,1,0,0
"(504, 505)",8,1,0,0
"(505, 504)",8,1,0,0
"(504, 506)",8,1,0,0
"(506, 504)",8,1,0,0
"(505, 506)",8,1,0,0
"(506, 505)",8,1,0,0
"(505, 507)",8,1,0,0
"(507, 505)",8,1,0,0
"(506, 507)",8,1,0,0
"(507, 506)",8,1,0,0
"(506, 508)",8,1,0,0
"(508, 506)",8,1,0,0
"(507, 508)",8,1,0,0
"(508, 507)",8,1,0,0
"(507, 509)",8,1,0,0
"(509, 507)",8,1,0,0
"(508, 509)",8,1,0,0
"(509, 508)",8,1,0,0
"(508, 510)",8,1,0,0
"(510, 508)",8,1,0,0
"(509, 510)",8,1,0,0
"(510, 509)",8,1,0,0
"(509, 511)",8,1,0,0
"(511, 509)",8,1,0,0
"(510, 511)",8,1,0,0
"(511, 510)",8,1,0,0
"(510, 512)",8,1,0,0
"(512, 510)",8,1,0,0
"(511, 512)",8,1,0,0
"(512, 511)",8,1,0,0
"(511, 513)",8,1,0,0
"(513, 511)",8,1,0,0
"(512, 513)",8,1,0,0
"(513, 512)",8,1,0,0
"(512, 514)",8,1,0,0
"(514, 512)",8,1,0,0
"(513, 514)",8,1,0,0
"(514, 513)",8,1,0,0
"(513, 515)",8,1,0,0
"(515, 513)",8,1,0,0
"(514, 515)",8,1,0,0
"(515, 514)",8,1,0,0
"(514, 516)",8,1,0,0
"(516, 514)",8,1,0,0
"(515, 516)",8,1,0,0
"(516, 515)",8,1,0,0
"(515, 517)",8,1,0,0
"(517, 515)",8,1,0,0
"(516, 517)",8,1,0,0
"(517, 516)",8,1,0,0
"(516, 518)",8,1,0,0
"(518, 516)",8,1,0,0
"(517, 518)",8,1,0,0
"(518, 517)",8,1,0,0
"(517, 519)",8,1,0,0
"(519, 517)",8,1,0,0
"(518, 519)",8,1,0,0
"(519, 518)",8,1,0,0
"(518, 520)",8,1,0,0
"(520, 518)",8,1,0,0
"(519, 520)",8,1,0,0
"(520, 519)",8,1,0,0
"(519, 521)",8,1,0,0
"(521, 519)",8,1,0,0
"(520, 521)",8,1,0,0
"(521, 520)",8,1,0,0
"(520, 522)",8,1,0,0
"(522, 520)",8,1,0,0
"(521, 522)",8,1,0,0
"(522, 521)",8,1,0,0
"(521, 523)",8,1,0,0
"(523, 521)",8,1,0,0
"(522, 523)",8,1,0,0
"(523, 522)",8,1,0,0
"(522, 524)",8,1,0,0
"(524, 522)",8,1,0,0
"(523, 524)",8,1,0,0
"(524, 523)",8,1,0,0
"(523, 525)",8,1,0,0
"(525, 523)",8,1,0,0
"(524, 525)",8,1,0,0
"(525, 524)",8,1,0,0
"(524, 526)",8,1,0,0
"(526, 524)",8,1,0,0
"(525, 526)",8,1,0,0
"(526, 525)",8,1,0,0
"(525, 527)",8,1,0,0
"(527, 525)",8,1,0,0
"(526, 527)",8,1,0,0
"(527, 526)",8,1,0,0
"(526, 528)",8,1,0,0
"(528, 526)",8,1,0,0
"(527, 528)",8,1,0,0
"(528, 527)",8,1,0,0
"(527, 529)",8,1,0,0
"(529, 527)",8,1,0,0
"(528, 529)",8,1,0,0
"(529, 528)",8,1,0,0
"(528, 530)",8,1,0,0
"(530, 528)",8,1,0,0
"(529, 530)",8,1,0,0
"(530, 529)",8,1,0,0
"(529, 531)",8,1,0,0
"(531, 529)",8,1,0,0
"(530, 531)",8,1,0,0
"(531, 530)",8,1,0,0
"(530, 532)",8,1,0,0
"(532, 530)",8,1,0,0
"(531, 532)",8,1,0,0
"(532, 531)",8,1,0,0
"(531, 533)",8,1,0,0
"(533, 531)",8,1,0,0
"(532, 533)",8,1,0,0
"(533, 532)",8,1,0,0
"(532, 534)",8,1,0,0
"(534, 532)",8,1,0,0
"(533, 534)",8,1,0,0
"(534, 533)",8,1,0,0
"(533, 535)",8,1,0,0
"(535, 533)",8,1,0,0
"(534, 535)",8,1,0,0
"(535, 534)",8,1,0,0
"(534, 536)",8,1,0,0
"(536, 534)",8,1,0,0
"(535, 536)",8,1,0,0
"(536, 535)",8,1,0,0
"(535, 537)",8,1,0,0
"(537, 535)",8,1,0,0
"(536, 537)",8,1,0,0
"(537, 536)",8,1,0,0
"(536, 538)",8,1,0,0
"(538, 536)",8,1,0,0
"(537, 538)",8,1,0,0
"(538, 537)",8,1,0,0
"(537, 539)",8,1,0,0
"(539, 537)",8,1,0,0
"(538, 539)",8,1,0,0
"(539, 538)",8,1,0,0
"(538, 540)",8,1,0,0
"(540, 538)",8,1,0,0
"(539, 540)",8,1,0,0
"(540, 539)",8,1,0,0
"(539, 541)",8,1,0,0
"(541, 539)",8,1,0,0
"(540, 541)",8,1,0,0
"(541, 540)",8,1,0,0
"(540, 542)",8,1,0,0
"(542, 540)",8,1,0,0
"(541, 542)",8,1,0,0
"(542, 541)",8,1,0,0
"(541, 543)",8,1,0,0
"(543, 541)",8,1,0,0
"(542, 543)",8,1,0,0
"(543, 542)",8,1,0,0
"(542, 544)",8,1,0,0
"(544, 542)",8,1,0,0
"(543, 544)",8,1,0,0
"(544, 543)",8,1,0,0
"(543, 545)",8,1,0,0
"(545, 543)",8,1,0,0
"(544, 545)",8,1,0,0
"(545, 544)",8,1,0,0
"(544, 546)",8,1,0,0
"(546, 544)",8,1,0,0
"(545, 546)",8,1,0,0
"(546, 545)",8,1,0,0
"(545, 547)",8,1,0,0
"(547, 545)",8,1,0,0
"(546, 547)",8,1,0,0
"(547, 546)",8,1,0,0
"(546, 548)",8,1,0,0
"(548, 546)",8,1,0,0
"(547, 548)",8,1,0,0
"(548, 547)",8,1,0,0
"(547, 549)",8,1,0,0
"(549, 547)",8,1,0,0
"(548, 549)",8,1,0,0
"(549, 548)",8,1,0,0
"(548, 550)",8,1,0,0
"(550, 548)",8,1,0,0
"(549, 550)",8,1,0,0
"(550, 549)",8,1,0,0
"(549, 551)",8,1,0,0
"(551, 549)",8,1,0,0
"(550, 551)",8,1,0,0
"(551, 550)",8,1,0,0
"(550, 552)",8,1,0,0
"(552, 550)",8,1,0,0
"(551, 552)",8,1,0,0
"(552, 551)",8,1,0,0
"(551, 553)",8,1,0,0
"(553, 551)",8,1,0,0
"(552, 553)",8,1,0,0
"(553, 552)",8,1,0,0
"(552, 554)",8,1,0,0
"(554, 552)",8,1,0,0
"(553, 554)",8,1,0,0
"(554, 553)",8,1,0,0
"(553, 555)",8,1,0,0
"(555, 553)",8,1,0,0
"(554, 555)",8,1,0,0
"(555, 554)",8,1,0,0
"(554, 556)",8,1,0,0
"(556, 554)",8,1,0,0
"(555, 556)",8,1,0,0
"(556, 555)",8,1,0,0
"(555, 557)",8,1,0,0
"(557, 555)",8,1,0,0
"(556, 557)",8,1,0,0
"(557, 556)",8,1,0,0
"(556, 558)",8,1,0,0
"(558, 556)",8,1,0,0
"(557, 558)",8,1,0,0
"(558, 557)",8,1,0,0
"(557, 559)",8,1,0,0
"(559, 557)",8,1,0,0
"(558, 559)",8,1,0,0
"(559, 558)",8,1,0,0
"(558, 560)",8,1,0,0
"(560, 558)",8,1,0,0
"(559, 560)",8,1,0,0
"(560, 559)",8,1,0,0
"(559, 561)",8,1,0,0
"(561, 559)",8,1,0,0
"(560, 561)",8,1,0,0
"(561, 560)",8,1,0,0
"(560, 562)",8,1,0,0
"(562, 560)",8,1,0,0
"(561, 562)",8,1,0,0
"(562, 561)",8,1,0,0
"(561, 563)",8,1,0,0
"(563, 561)",8,1,0,0
"(562, 563)",8,1,0,0
"(563, 562)",8,1,0,0
"(562, 564)",8,1,0,0
"(564, 562)",8,1,0,0
"(563, 564)",8,1,0,0
"(564, 563)",8,1,0,0
"(563, 565)",8,1,0,0
"(565, 563)",8,1,0,0
"(564, 565)",8,1,0,0
"(565, 564)",8,1,0,0
"(564, 566)",8,1,0,0
"(566, 564)",8,1,0,0
"(565, 566)",8,1,0,0
"(566, 565)",8,1,0,0
"(565, 567)",8,1,0,0
"(567, 565)",8,1,0,0
"(566, 567)",8,1,0,0
"(567, 566)",8,1,0,0
"(566, 568)",8,1,0,0
"(568, 566)",8,1,0,0
"(567, 568)",8,1,0,0
"(568, 567)",8,1,0,0
"(567, 569)",8,1,0,0
"(569, 567)",8,1,0,0
"(568, 569)",8,1,0,0
"(569, 568)",8,1,0,0
"(568, 570)",8,1,0,0
"(570, 568)",8,1,0,0
"(569, 570)",8,1,0,0
"(570, 569)",8,1,0,0
"(569, 571)",8,1,0,0
"(571, 569)",8,1,0,0
"(570, 571)",8,1,0,0
"(571, 570)",8,1,0,0
"(570, 572)",8,1,0,0
"(572, 570)",8,1,0,0
"(571, 572)",8,1,0,0
"(572, 571)",8,1,0,0
"(571, 573)",8,1,0,0
"(573, 571)",8,1,0,0
"(572, 573)",8,1,0,0
"(573, 572)",8,1,0,0
"(572, 574)",8,1,0,0
"(574, 572)",8,1,0,0
"(573, 574)",8,1,0,0
"(574, 573)",8,1,0,0
"(573, 575)",8,1,0,0
"(575, 573)",8,1,0,0
"(574, 575)",8,1,0,0
"(575, 574)",8,1,0,0
"(574, 576)",8,1,0,0
"(576, 574)",8,1,0,0
"(575, 576)",8,1,0,0
"(576, 575)",8,1,0,0
"(575, 577)",8,1,0,0
"(577, 575)",8,1,0,0
"(576, 577)",8,1,0,0
"(577, 576)",8,1,0,0
"(576, 578)",8,1,0,0
"(578, 576)",8,1,0,0
"(577, 578)",8,1,0,0
"(578, 577)",8,1,0,0
"(577, 579)",8,1,0,0
"(579, 577)",8,1,0,0
"(578, 579)",8,1,0,0
"(579, 578)",8,1,0,0
"(578, 580)",8,1,0,0
"(580, 578)",8,1,0,0
"(579, 580)",8,1,0,0
"(580, 579)",8,1,0,0
"(579, 581)",8,1,0,0
"(581, 579)",8,1,0,0
"(580, 581)",8,1,0,0
"(581, 580)",8,1,0,0
"(580, 582)",8,1,0,0
"(582, 580)",8,1,0,0
"(581, 582)",8,1,0,0
"(582, 581)",8,1,0,0
"(581, 583)",8,1,0,0
"(583, 581)",8,1,0,0
"(582, 583)",8,1,0,0
"(583, 582)",8,1,0,0
"(582, 584)",8,1,0,0
"(584, 582)",8,1,0,0
"(583, 584)",8,1,0,0
"(584, 583)",8,1,0,0
"(583, 585)",8,1,0,0
"(585, 583)",8,1,0,0
"(584, 585)",8,1,0,0
"(585, 584)",8,1,0,0
"(584, 586)",8,1,0,0
"(586, 584)",8,1,0,0
"(585, 586)",8,1,0,0
"(586, 585)",8,1,0,0
"(585, 587)",8,1,0,0
"(587, 585)",8,1,0,0
"(586, 587)",8,1,0,0
"(587, 586)",8,1,0,0
"(586, 588)",8,1,0,0
"(588, 586)",8,1,0,0
"(587, 588)",8,1,0,0
"(588, 587)",8,1,0,0
"(587, 589)",8,1,0,0
"(589, 587)",8,1,0,0
"(588, 589)",8,1,0,0
"(589, 588)",8,1,0,0
"(588, 590)",8,1,0,0
"(590, 588)",8,1,0,0
"(589, 590)",8,1,0,0
"(590, 589)",8,1,0,0
"(589, 591)",8,1,0,0
"(591, 589)",8,1,0,0
"(590, 591)",8,1,0,0
"(591, 590)",8,1,0,0
"(590, 592)",8,1,0,0
"(592, 590)",8,1,0,0
"(591, 592)",8,1,0,0
"(592, 591)",8,1,0,0
"(591, 593)",8,1,0,0
"(593, 591)",8,1,0,0
"(592, 593)",8,1,0,0
"(593, 592)",8,1,0,0
"(592, 594)",8,1,0,0
"(594, 592)",8,1,0,0
"(593, 594)",8,1,0,0
"(594, 593)",8,1,0,0
"(593, 595)",8,1,0,0
"(595, 593)",8,1,0,0
"(594, 595)",8,1,0,0
"(595, 594)",8,1,0,0
"(594, 596)",8,1,0,0
