stream,src,dst,size,period,deadline,jitter
775,135,[298],244,1000000,600000,0
776,136,[299],284,1000000,620000,0
777,137,[300],324,1000000,640000,0
778,138,[301],364,1000000,650000,0
779,139,[302],404,1000000,630000,0
780,140,[303],244,1000000,600000,0
781,141,[304],284,1000000,620000,0
782,142,[305],324,1000000,640000,0
783,143,[306],364,1000000,650000,0
784,144,[307],404,1000000,630000,0
785,145,[308],244,1000000,600000,0
786,146,[309],284,1000000,620000,0
787,147,[310],324,1000000,640000,0
788,148,[311],364,1000000,650000,0
789,149,[312],404,1000000,630000,0
790,150,[313],244,1000000,600000,0
791,151,[314],284,1000000,620000,0
792,152,[315],324,1000000,640000,0
793,153,[316],364,1000000,650000,0
794,154,[317],404,1000000,630000,0
795,155,[318],244,1000000,600000,0
796,156,[319],284,1000000,620000,0
797,157,[0],324,1000000,640000,0
798,158,[1],364,1000000,650000,0
799,159,[2],404,1000000,630000,0
800,160,[3],244,1000000,600000,0
801,161,[4],284,1000000,620000,0
802,162,[5],324,1000000,640000,0
803,163,[6],364,1000000,650000,0
804,164,[7],404,1000000,630000,0
805,165,[8],244,1000000,600000,0
806,166,[9],284,1000000,620000,0
807,167,[10],324,1000000,640000,0
808,168,[11],364,1000000,650000,0
809,169,[12],404,1000000,630000,0
810,170,[13],244,1000000,600000,0
811,171,[14],284,1000000,620000,0
812,172,[15],324,1000000,640000,0
813,173,[16],364,1000000,650000,0
814,174,[17],404,1000000,630000,0
815,175,[18],244,1000000,600000,0
816,176,[19],284,1000000,620000,0
817,177,[20],324,1000000,640000,0
818,178,[21],364,1000000,650000,0
819,179,[22],404,1000000,630000,0
820,180,[23],244,1000000,600000,0
821,181,[24],284,1000000,620000,0
822,182,[25],324,1000000,640000,0
823,183,[26],364,1000000,650000,0
824,184,[27],404,1000000,630000,0
825,185,[28],244,1000000,600000,0
826,186,[29],284,1000000,620000,0
827,187,[30],324,1000000,640000,0
828,188,[31],364,1000000,650000,0
829,189,[32],404,1000000,630000,0
830,190,[33],244,1000000,600000,0
831,191,[34],284,1000000,620000,0
832,192,[35],324,1000000,640000,0
833,193,[36],364,1000000,650000,0
834,194,[37],404,1000000,630000,0
835,195,[38],244,1000000,600000,0
836,196,[39],284,1000000,620000,0
837,197,[40],324,1000000,640000,0
838,198,[41],364,1000000,650000,0
839,199,[42],404,1000000,630000,0
840,200,[43],244,1000000,600000,0
841,201,[44],284,1000000,620000,0
842,202,[45],324,1000000,640000,0
843,203,[46],364,1000000,650000,0
844,204,[47],404,1000000,630000,0
845,205,[48],244,1000000,600000,0
846,206,[49],284,1000000,620000,0
847,207,[50],324,1000000,640000,0
848,208,[51],364,1000000,650000,0
849,209,[52],404,1000000,630000,0
850,210,[53],244,1000000,600000,0
851,211,[54],284,1000000,620000,0
852,212,[55],324,1000000,640000,0
853,213,[56],364,1000000,650000,0
854,214,[57],404,1000000,630000,0
855,215,[58],244,1000000,600000,0
856,216,[59],284,1000000,620000,0
857,217,[60],324,1000000,640000,0
858,218,[61],364,1000000,650000,0
859,219,[62],404,1000000,630000,0
860,220,[63],244,1000000,600000,0
861,221,[64],284,1000000,620000,0
862,222,[65],324,1000000,640000,0
863,223,[66],364,1000000,650000,0
864,224,[67],404,1000000,630000,0
865,225,[68],244,1000000,600000,0
866,226,[69],284,1000000,620000,0
867,227,[70],324,1000000,640000,0
868,228,[71],364,1000000,650000,0
869,229,[72],404,1000000,630000,0
870,230,[73],244,1000000,600000,0
871,231,[74],284,1000000,620000,0
872,232,[75],324,1000000,640000,0
873,233,[76],364,1000000,650000,0
874,234,[77],404,1000000,630000,0
875,235,[78],244,1000000,600000,0
876,236,[79],284,1000000,620000,0
877,237,[80],324,1000000,640000,0
878,238,[81],364,1000000,650000,0
879,239,[82],404,1000000,630000,0
880,240,[83],244,1000000,600000,0
881,241,[84],284,1000000,620000,0
882,242,[85],324,1000000,640000,0
883,243,[86],364,1000000,650000,0
884,244,[87],404,1000000,630000,0
885,245,[88],244,1000000,600000,0
886,246,[89],284,1000000,620000,0
887,247,[90],324,1000000,640000,0
888,248,[91],364,1000000,650000,0
889,249,[92],404,1000000,630000,0
890,250,[93],244,1000000,600000,0
891,251,[94],284,1000000,620000,0
892,252,[95],324,1000000,640000,0
893,253,[96],364,1000000,650000,0
894,254,[97],404,1000000,630000,0
895,255,[98],244,1000000,600000,0
896,256,[99],284,1000000,620000,0
897,257,[100],324,1000000,640000,0
898,258,[101],364,1000000,650000,0
899,259,[102],404,1000000,630000,0
900,260,[103],244,1000000,600000,0
901,261,[104],284,1000000,620000,0
902,262,[105],324,1000000,640000,0
903,263,[106],364,1000000,650000,0
904,264,[107],404,1000000,630000,0
905,265,[108],244,1000000,600000,0
906,266,[109],284,1000000,620000,0
907,267,[110],324,1000000,640000,0
908,268,[111],364,1000000,650000,0
909,269,[112],404,1000000,630000,0
910,270,[113],244,1000000,600000,0
911,271,[114],284,1000000,620000,0
912,272,[115],324,1000000,640000,0
913,273,[116],364,1000000,650000,0
914,274,[117],404,1000000,630000,0
915,275,[118],244,1000000,600000,0
916,276,[119],284,1000000,620000,0
917,277,[120],324,1000000,640000,0
918,278,[121],364,1000000,650000,0
919,279,[122],404,1000000,630000,0
920,280,[123],244,1000000,600000,0
921,281,[124],284,1000000,620000,0
922,282,[125],324,1000000,640000,0
923,283,[126],364,1000000,650000,0
924,284,[127],404,1000000,630000,0
925,285,[128],244,1000000,600000,0
926,286,[129],284,1000000,620000,0
927,287,[130],324,1000000,640000,0
928,288,[131],364,1000000,650000,0
929,289,[132],404,1000000,630000,0
930,290,[133],244,1000000,600000,0
931,291,[134],284,1000000,620000,0
932,292,[135],324,1000000,640000,0
933,293,[136],364,1000000,650000,0
934,294,[137],404,1000000,630000,0
935,295,[138],244,1000000,600000,0
936,296,[139],284,1000000,620000,0
937,297,[140],324,1000000,640000,0
938,298,[141],364,1000000,650000,0
939,299,[142],404,1000000,630000,0
940,300,[143],244,1000000,600000,0
941,301,[144],284,1000000,620000,0
942,302,[145],324,1000000,640000,0
943,303,[146],364,1000000,650000,0
944,304,[147],404,1000000,630000,0
945,305,[148],244,1000000,600000,0
946,306,[149],284,1000000,620000,0
947,307,[150],324,1000000,640000,0
948,308,[151],364,1000000,650000,0
949,309,[152],404,1000000,630000,0
950,310,[153],244,1000000,600000,0
951,311,[154],284,1000000,620000,0
952,312,[155],324,1000000,640000,0
953,313,[156],364,1000000,650000,0
954,314,[157],404,1000000,630000,0
955,315,[158],244,1000000,600000,0
956,316,[159],284,1000000,620000,0
957,317,[160],324,1000000,640000,0
958,318,[161],364,1000000,650000,0
959,319,[162],404,1000000,630000,0
960,0,[164],244,1000000,600000,0
961,1,[165],284,1000000,620000,0
962,2,[166],324,1000000,640000,0
963,3,[167],364,1000000,650000,0
964,4,[168],404,1000000,630000,0
965,5,[169],244,1000000,600000,0
966,6,[170],284,1000000,620000,0
967,7,[171],324,1000000,640000,0
968,8,[172],364,1000000,650000,0
969,9,[173],404,1000000,630000,0
970,10,[174],244,1000000,600000,0
971,11,[175],284,1000000,620000,0
972,12,[176],324,1000000,640000,0
973,13,[177],364,1000000,650000,0
974,14,[178],404,1000000,630000,0
975,15,[179],244,1000000,600000,0
976,16,[180],284,1000000,620000,0
977,17,[181],324,1000000,640000,0
978,18,[182],364,1000000,650000,0
979,19,[183],404,1000000,630000,0
980,20,[184],244,1000000,600000,0
981,21,[185],284,1000000,620000,0
982,22,[186],324,1000000,640000,0
983,23,[187],364,1000000,650000,0
984,24,[188],404,1000000,630000,0
985,25,[189],244,1000000,600000,0
986,26,[190],284,1000000,620000,0
987,27,[191],324,1000000,640000,0
988,28,[192],364,1000000,650000,0
989,29,[193],404,1000000,630000,0
990,30,[194],244,1000000,600000,0
991,31,[195],284,1000000,620000,0
992,32,[196],324,1000000,640000,0
993,33,[197],364,1000000,650000,0
994,34,[198],404,1000000,630000,0
995,35,[199],244,1000000,600000,0
996,36,[200],284,1000000,620000,0
997,37,[201],324,1000000,640000,0
998,38,[202],364,1000000,650000,0
999,39,[203],404,1000000,630000,0
1000,40,[204],244,1000000,600000,0
1001,41,[205],284,1000000,620000,0
1002,42,[206],324,1000000,640000,0
1003,43,[207],364,1000000,650000,0
1004,44,[208],404,1000000,630000,0
1005,45,[209],244,1000000,600000,0
1006,46,[210],284,1000000,620000,0
1007,47,[211],324,1000000,640000,0
1008,48,[212],364,1000000,650000,0
1009,49,[213],404,1000000,630000,0
1010,50,[214],244,1000000,600000,0
1011,51,[215],284,1000000,620000,0
1012,52,[216],324,1000000,640000,0
1013,53,[217],364,1000000,650000,0
1014,54,[218],404,1000000,630000,0
1015,55,[219],244,1000000,600000,0
1016,56,[220],284,1000000,620000,0
1017,57,[221],324,1000000,640000,0
1018,58,[222],364,1000000,650000,0
1019,59,[223],404,1000000,630000,0
1020,60,[224],244,1000000,600000,0
1021,61,[225],284,1000000,620000,0
1022,62,[226],324,1000000,640000,0
1023,63,[227],364,1000000,650000,0
1024,64,[228],404,1000000,630000,0
1025,65,[229],244,1000000,600000,0
1026,66,[230],284,1000000,620000,0
1027,67,[231],324,1000000,640000,0
1028,68,[232],364,1000000,650000,0
1029,69,[233],404,1000000,630000,0
1030,70,[234],244,1000000,600000,0
1031,71,[235],284,1000000,620000,0
1032,72,[236],324,1000000,640000,0
1033,73,[237],364,1000000,650000,0
1034,74,[238],404,1000000,630000,0
1035,75,[239],244,1000000,600000,0
1036,76,[240],284,1000000,620000,0
1037,77,[241],324,1000000,640000,0
1038,78,[242],364,1000000,650000,0
1039,79,[243],404,1000000,630000,0
1040,80,[244],244,1000000,600000,0
1041,81,[245],284,1000000,620000,0
1042,82,[246],324,1000000,640000,0
1043,83,[247],364,1000000,650000,0
1044,84,[248],404,1000000,630000,0
1045,85,[249],244,1000000,600000,0
1046,86,[250],284,1000000,620000,0
1047,87,[251],324,1000000,640000,0
1048,88,[252],364,1000000,650000,0
1049,89,[253],404,1000000,630000,0
1050,90,[254],244,1000000,600000,0
1051,91,[255],284,1000000,620000,0
1052,92,[256],324,1000000,640000,0
1053,93,[257],364,1000000,650000,0
1054,94,[258],404,1000000,630000,0
1055,95,[259],244,1000000,600000,0
1056,96,[260],284,1000000,620000,0
1057,97,[261],324,1000000,640000,0
1058,98,[262],364,1000000,650000,0
1059,99,[263],404,1000000,630000,0
1060,100,[264],244,1000000,600000,0
1061,101,[265],284,1000000,620000,0
1062,102,[266],324,1000000,640000,0
1063,103,[267],364,1000000,650000,0
1064,104,[268],404,1000000,630000,0
1065,105,[269],244,1000000,600000,0
1066,106,[270],284,1000000,620000,0
1067,107,[271],324,1000000,640000,0
1068,108,[272],364,1000000,650000,0
1069,109,[273],404,1000000,630000,0
1070,110,[274],244,1000000,600000,0
1071,111,[275],284,1000000,620000,0
1072,112,[276],324,1000000,640000,0
1073,113,[277],364,1000000,650000,0
1074,114,[278],404,1000000,630000,0
1075,115,[279],244,1000000,600000,0
1076,116,[280],284,1000000,620000,0
1077,117,[281],324,1000000,640000,0
1078,118,[282],364,1000000,650000,0
1079,119,[283],404,1000000,630000,0
1080,120,[284],244,1000000,600000,0
1081,121,[285],284,1000000,620000,0
1082,122,[286],324,1000000,640000,0
1083,123,[287],364,1000000,650000,0
1084,124,[288],404,1000000,630000,0
1085,125,[289],244,1000000,600000,0
1086,126,[290],284,1000000,620000,0
1087,127,[291],324,1000000,640000,0
1088,128,[292],364,1000000,650000,0
1089,129,[293],404,1000000,630000,0
1090,130,[294],244,1000000,600000,0
1091,131,[295],284,1000000,620000,0
1092,132,[296],324,1000000,640000,0
1093,133,[297],364,1000000,650000,0
1094,134,[298],404,1000000,630000,0
1095,135,[299],244,1000000,600000,0
1096,136,[300],284,1000000,620000,0
1097,137,[301],324,1000000,640000,0
1098,138,[302],364,1000000,650000,0
1099,139,[303],404,1000000,630000,0
1100,140,[304],244,1000000,600000,0
1101,141,[305],284,1000000,620000,0
1102,142,[306],324,1000000,640000,0
1103,143,[307],364,1000000,650000,0
1104,144,[308],404,1000000,630000,0
1105,145,[309],244,1000000,600000,0
1106,146,[310],284,1000000,620000,0
1107,147,[311],324,1000000,640000,0
1108,148,[312],364,1000000,650000,0
1109,149,[313],404,1000000,630000,0
1110,150,[314],244,1000000,600000,0
1111,151,[315],284,1000000,620000,0
1112,152,[316],324,1000000,640000,0
1113,153,[317],364,1000000,650000,0
1114,154,[318],404,1000000,630000,0
1115,155,[319],244,1000000,600000,0
1116,156,[0],284,1000000,620000,0
1117,157,[1],324,1000000,640000,0
1118,158,[2],364,1000000,650000,0
1119,159,[3],404,1000000,630000,0
1120,160,[4],244,1000000,600000,0
1121,161,[5],284,1000000,620000,0
1122,162,[6],324,1000000,640000,0
1123,163,[7],364,1000000,650000,0
1124,164,[8],404,1000000,630000,0
1125,165,[9],244,1000000,600000,0
1126,166,[10],284,1000000,620000,0
1127,167,[11],324,1000000,640000,0
1128,168,[12],364,1000000,650000,0
1129,169,[13],404,1000000,630000,0
1130,170,[14],244,1000000,600000,0
1131,171,[15],284,1000000,620000,0
1132,172,[16],324,1000000,640000,0
1133,173,[17],364,1000000,650000,0
1134,174,[18],404,1000000,630000,0
1135,175,[19],244,1000000,600000,0
1136,176,[20],284,1000000,620000,0
1137,177,[21],324,1000000,640000,0
1138,178,[22],364,1000000,650000,0
1139,179,[23],404,1000000,630000,0
1140,180,[24],244,1000000,600000,0
1141,181,[25],284,1000000,620000,0
1142,182,[26],324,1000000,640000,0
1143,183,[27],364,1000000,650000,0
1144,184,[28],404,1000000,630000,0
1145,185,[29],244,1000000,600000,0
1146,186,[30],284,1000000,620000,0
1147,187,[31],324,1000000,640000,0
1148,188,[32],364,1000000,650000,0
1149,189,[33],404,1000000,630000,0
1150,190,[34],244,1000000,600000,0
1151,191,[35],284,1000000,620000,0
1152,192,[36],324,1000000,640000,0
1153,193,[37],364,1000000,650000,0
1154,194,[38],404,1000000,630000,0
1155,195,[39],244,1000000,600000,0
1156,196,[40],284,1000000,620000,0
1157,197,[41],324,1000000,640000,0
1158,198,[42],364,1000000,650000,0
1159,199,[43],404,1000000,630000,0
1160,200,[44],244,1000000,600000,0
1161,201,[45],284,1000000,620000,0
1162,202,[46],324,1000000,640000,0
1163,203,[47],364,1000000,650000,0
1164,204,[48],404,1000000,630000,0
1165,205,[49],244,1000000,600000,0
1166,206,[50],284,1000000,620000,0
1167,207,[51],324,1000000,640000,0
1168,208,[52],364,1000000,650000,0
1169,209,[53],404,1000000,630000,0
1170,210,[54],244,1000000,600000,0
1171,211,[55],284,1000000,620000,0
1172,212,[56],324,1000000,640000,0
1173,213,[57],364,1000000,650000,0
1174,214,[58],404,1000000,630000,0
1175,215,[59],244,1000000,600000,0
1176,216,[60],284,1000000,620000,0
1177,217,[61],324,1000000,640000,0
1178,218,[62],364,1000000,650000,0
1179,219,[63],404,1000000,630000,0
1180,220,[64],244,1000000,600000,0
1181,221,[65],284,1000000,620000,0
1182,222,[66],324,1000000,640000,0
1183,223,[67],364,1000000,650000,0
1184,224,[68],404,1000000,630000,0
1185,225,[69],244,1000000,600000,0
1186,226,[70],284,1000000,620000,0
1187,227,[71],324,1000000,640000,0
1188,228,[72],364,1000000,650000,0
1189,229,[73],404,1000000,630000,0
1190,230,[74],244,1000000,600000,0
1191,231,[75],284,1000000,620000,0
1192,232,[76],324,1000000,640000,0
1193,233,[77],364,1000000,650000,0
1194,234,[78],404,1000000,630000,0
1195,235,[79],244,1000000,600000,0
1196,236,[80],284,1000000,620000,0
1197,237,[81],324,1000000,640000,0
1198,238,[82],364,1000000,650000,0
1199,239,[83],404,1000000,630000,0
1200,240,[84],244,1000000,600000,0
1201,241,[85],284,1000000,620000,0
1202,242,[86],324,1000000,640000,0
1203,243,[87],364,1000000,650000,0
1204,244,[88],404,1000000,630000,0
1205,245,[89],244,1000000,600000,0
1206,246,[90],284,1000000,620000,0
1207,247,[91],324,1000000,640000,0
1208,248,[92],364,1000000,650000,0
1209,249,[93],404,1000000,630000,0
1210,250,[94],244,1000000,600000,0
1211,251,[95],284,1000000,620000,0
1212,252,[96],324,1000000,640000,0
1213,253,[97],364,1000000,650000,0
1214,254,[98],404,1000000,630000,0
1215,255,[99],244,1000000,600000,0
1216,256,[100],284,1000000,620000,0
1217,257,[101],324,1000000,640000,0
1218,258,[102],364,1000000,650000,0
1219,259,[103],404,1000000,630000,0
1220,260,[104],244,1000000,600000,0
1221,261,[105],284,1000000,620000,0
1222,262,[106],324,1000000,640000,0
1223,263,[107],364,1000000,650000,0
1224,264,[108],404,1000000,630000,0
1225,265,[109],244,1000000,600000,0
1226,266,[110],284,1000000,620000,0
1227,267,[111],324,1000000,640000,0
1228,268,[112],364,1000000,650000,0
1229,269,[113],404,1000000,630000,0
1230,270,[114],244,1000000,600000,0
1231,271,[115],284,1000000,620000,0
1232,272,[116],324,1000000,640000,0
1233,273,[117],364,1000000,650000,0
1234,274,[118],404,1000000,630000,0
1235,275,[119],244,1000000,600000,0
1236,276,[120],284,1000000,620000,0
1237,277,[121],324,1000000,640000,0
1238,278,[122],364,1000000,650000,0
1239,279,[123],404,1000000,630000,0
1240,280,[124],244,1000000,600000,0
1241,281,[125],284,1000000,620000,0
1242,282,[126],324,1000000,640000,0
1243,283,[127],364,1000000,650000,0
1244,284,[128],404,1000000,630000,0
1245,285,[129],244,1000000,600000,0
1246,286,[130],284,1000000,620000,0
1247,287,[131],324,1000000,640000,0
1248,288,[132],364,1000000,650000,0
1249,289,[133],404,1000000,630000,0
1250,290,[134],244,1000000,600000,0
1251,291,[135],284,1000000,620000,0
1252,292,[136],324,1000000,640000,0
1253,293,[137],364,1000000,650000,0
1254,294,[138],404,1000000,630000,0
1255,295,[139],244,1000000,600000,0
1256,296,[140],284,1000000,620000,0
1257,297,[141],324,1000000,640000,0
1258,298,[142],364,1000000,650000,0
1259,299,[143],404,1000000,630000,0
1260,300,[144],244,1000000,600000,0
1261,301,[145],284,1000000,620000,0
1262,302,[146],324,1000000,640000,0
1263,303,[147],364,1000000,650000,0
1264,304,[148],404,1000000,630000,0
1265,305,[149],244,1000000,600000,0
1266,306,[150],284,1000000,620000,0
1267,307,[151],324,1000000,640000,0
1268,308,[152],364,1000000,650000,0
1269,309,[153],404,1000000,630000,0
1270,310,[154],244,1000000,600000,0
1271,311,[155],284,1000000,620000,0
1272,312,[156],324,1000000,640000,0
1273,313,[157],364,1000000,650000,0
1274,314,[158],404,1000000,630000,0
1275,315,[159],244,1000000,600000,0
1276,316,[160],284,1000000,620000,0
1277,317,[161],324,1000000,640000,0
1278,318,[162],364,1000000,650000,0
1279,319,[163],404,1000000,630000,0
1280,0,[165],244,1000000,600000,0
1281,1,[166],284,1000000,620000,0
1282,2,[167],324,1000000,640000,0
1283,3,[168],364,1000000,650000,0
1284,4,[169],404,1000000,630000,0
1285,5,[170],244,1000000,600000,0
1286,6,[171],284,1000000,620000,0
1287,7,[172],324,1000000,640000,0
1288,8,[173],364,1000000,650000,0
1289,9,[174],404,1000000,630000,0
1290,10,[175],244,1000000,600000,0
1291,11,[176],284,1000000,620000,0
1292,12,[177],324,1000000,640000,0
1293,13,[178],364,1000000,650000,0
1294,14,[179],404,1000000,630000,0
1295,15,[180],244,1000000,600000,0
1296,16,[181],284,1000000,620000,0
1297,17,[182],324,1000000,640000,0
1298,18,[183],364,1000000,650000,0
1299,19,[184],404,1000000,630000,0
1300,20,[185],244,1000000,600000,0
1301,21,[186],284,1000000,620000,0
1302,22,[187],324,1000000,640000,0
1303,23,[188],364,1000000,650000,0
1304,24,[189],404,1000000,630000,0
1305,25,[190],244,1000000,600000,0
1306,26,[191],284,1000000,620000,0
1307,27,[192],324,1000000,640000,0
1308,28,[193],364,1000000,650000,0
1309,29,[194],404,1000000,630000,0
1310,30,[195],244,1000000,600000,0
1311,31,[196],284,1000000,620000,0
1312,32,[197],324,1000000,640000,0
1313,33,[198],364,1000000,650000,0
1314,34,[199],404,1000000,630000,0
1315,35,[200],244,1000000,600000,0
1316,36,[201],284,1000000,620000,0
1317,37,[202],324,1000000,640000,0
1318,38,[203],364,1000000,650000,0
1319,39,[204],404,1000000,630000,0
1320,40,[205],244,1000000,600000,0
1321,41,[206],284,1000000,620000,0
1322,42,[207],324,1000000,640000,0
1323,43,[208],364,1000000,650000,0
1324,44,[209],404,1000000,630000,0
1325,45,[210],244,1000000,600000,0
1326,46,[211],284,1000000,620000,0
1327,47,[212],324,1000000,640000,0
1328,48,[213],364,1000000,650000,0
1329,49,[214],404,1000000,630000,0
1330,50,[215],244,1000000,600000,0
1331,51,[216],284,1000000,620000,0
1332,52,[217],324,1000000,640000,0
1333,53,[218],364,1000000,650000,0
1334,54,[219],404,1000000,630000,0
1335,55,[220],244,1000000,600000,0
1336,56,[221],284,1000000,620000,0
1337,57,[222],324,1000000,640000,0
1338,58,[223],364,1000000,650000,0
1339,59,[224],404,1000000,630000,0
1340,60,[225],244,1000000,600000,0
1341,61,[226],284,1000000,620000,0
1342,62,[227],324,1000000,640000,0
1343,63,[228],364,1000000,650000,0
1344,64,[229],404,1000000,630000,0
1345,65,[230],244,1000000,600000,0
1346,66,[231],284,1000000,620000,0
1347,67,[232],324,1000000,640000,0
1348,68,[233],364,1000000,650000,0
1349,69,[234],404,1000000,630000,0
1350,70,[235],244,1000000,600000,0
1351,71,[236],284,1000000,620000,0
1352,72,[237],324,1000000,640000,0
1353,73,[238],364,1000000,650000,0
1354,74,[239],404,1000000,630000,0
1355,75,[240],244,1000000,600000,0
1356,76,[241],284,1000000,620000,0
1357,77,[242],324,1000000,640000,0
1358,78,[243],364,1000000,650000,0
1359,79,[244],404,1000000,630000,0
1360,80,[245],244,1000000,600000,0
1361,81,[246],284,1000000,620000,0
1362,82,[247],324,1000000,640000,0
1363,83,[248],364,1000000,650000,0
1364,84,[249],404,1000000,630000,0
1365,85,[250],244,1000000,600000,0
1366,86,[251],284,1000000,620000,0
1367,87,[252],324,1000000,640000,0
1368,88,[253],364,1000000,650000,0
1369,89,[254],404,1000000,630000,0
1370,90,[255],244,1000000,600000,0
1371,91,[256],284,1000000,620000,0
1372,92,[257],324,1000000,640000,0
1373,93,[258],364,1000000,650000,0
1374,94,[259],404,1000000,630000,0
1375,95,[260],244,1000000,600000,0
1376,96,[261],284,1000000,620000,0
1377,97,[262],324,1000000,640000,0
1378,98,[263],364,1000000,650000,0
1379,99,[264],404,1000000,630000,0
1380,100,[265],244,1000000,600000,0
1381,101,[266],284,1000000,620000,0
1382,102,[267],324,1000000,640000,0
1383,103,[268],364,1000000,650000,0
1384,104,[269],404,1000000,630000,0
1385,105,[270],244,1000000,600000,0
1386,106,[271],284,1000000,620000,0
1387,107,[272],324,1000000,640000,0
1388,108,[273],364,1000000,650000,0
1389,109,[274],404,1000000,630000,0
1390,110,[275],244,1000000,600000,0
1391,111,[276],284,1000000,620000,0
1392,112,[277],324,1000000,640000,0
1393,113,[278],364,1000000,650000,0
1394,114,[279],404,1000000,630000,0
1395,115,[280],244,1000000,600000,0
1396,116,[281],284,1000000,620000,0
1397,117,[282],324,1000000,640000,0
1398,118,[283],364,1000000,650000,0
1399,119,[284],404,1000000,630000,0
1400,120,[285],244,1000000,600000,0
1401,121,[286],284,1000000,620000,0
1402,122,[287],324,1000000,640000,0
1403,123,[288],364,1000000,650000,0
1404,124,[289],404,1000000,630000,0
1405,125,[290],244,1000000,600000,0
1406,126,[291],284,1000000,620000,0
1407,127,[292],324,1000000,640000,0
1408,128,[293],364,1000000,650000,0
1409,129,[294],404,1000000,630000,0
1410,130,[295],244,1000000,600000,0
1411,131,[296],284,1000000,620000,0
1412,132,[297],324,1000000,640000,0
1413,133,[298],364,1000000,650000,0
1414,134,[299],404,1000000,630000,0
1415,135,[300],244,1000000,600000,0
1416,136,[301],284,1000000,620000,0
1417,137,[302],324,1000000,640000,0
1418,138,[303],364,1000000,650000,0
1419,139,[304],404,1000000,630000,0
1420,140,[305],244,1000000,600000,0
1421,141,[306],284,1000000,620000,0
1422,142,[307],324,1000000,640000,0
1423,143,[308],364,1000000,650000,0
1424,144,[309],404,1000000,630000,0
1425,145,[310],244,1000000,600000,0
1426,146,[311],284,1000000,620000,0
1427,147,[312],324,1000000,640000,0
1428,148,[313],364,1000000,650000,0
1429,149,[314],404,1000000,630000,0
1430,150,[315],244,1000000,600000,0
1431,151,[316],284,1000000,620000,0
1432,152,[317],324,1000000,640000,0
1433,153,[318],364,1000000,650000,0
1434,154,[319],404,1000000,630000,0
1435,155,[0],244,1000000,600000,0
1436,156,[1],284,1000000,620000,0
1437,157,[2],324,1000000,640000,0
1438,158,[3],364,1000000,650000,0
1439,159,[4],404,1000000,630000,0
1440,160,[5],244,1000000,600000,0
1441,161,[6],284,1000000,620000,0
1442,162,[7],324,1000000,640000,0
1443,163,[8],364,1000000,650000,0
1444,164,[9],404,1000000,630000,0
1445,165,[10],244,1000000,600000,0
1446,166,[11],284,1000000,620000,0
1447,167,[12],324,1000000,640000,0
1448,168,[13],364,1000000,650000,0
1449,169,[14],404,1000000,630000,0
1450,170,[15],244,1000000,600000,0
1451,171,[16],284,1000000,620000,0
1452,172,[17],324,1000000,640000,0
1453,173,[18],364,1000000,650000,0
1454,174,[19],404,1000000,630000,0
1455,175,[20],244,1000000,600000,0
1456,176,[21],284,1000000,620000,0
1457,177,[22],324,1000000,640000,0
1458,178,[23],364,1000000,650000,0
1459,179,[24],404,1000000,630000,0
1460,180,[25],244,1000000,600000,0
1461,181,[26],284,1000000,620000,0
1462,182,[27],324,1000000,640000,0
1463,183,[28],364,1000000,650000,0
1464,184,[29],404,1000000,630000,0
1465,185,[30],244,1000000,600000,0
1466,186,[31],284,1000000,620000,0
1467,187,[32],324,1000000,640000,0
1468,188,[33],364,1000000,650000,0
1469,189,[34],404,1000000,630000,0
1470,190,[35],244,1000000,600000,0
1471,191,[36],284,1000000,620000,0
1472,192,[37],324,1000000,640000,0
1473,193,[38],364,1000000,650000,0
1474,194,[39],404,1000000,630000,0
1475,195,[40],244,1000000,600000,0
1476,196,[41],284,1000000,620000,0
1477,197,[42],324,1000000,640000,0
1478,198,[43],364,1000000,650000,0
1479,199,[44],404,1000000,630000,0
1480,200,[45],244,1000000,600000,0
1481,201,[46],284,1000000,620000,0
1482,202,[47],324,1000000,640000,0
1483,203,[48],364,1000000,650000,0
1484,204,[49],404,1000000,630000,0
1485,205,[50],244,1000000,600000,0
1486,206,[51],284,1000000,620000,0
1487,207,[52],324,1000000,640000,0
1488,208,[53],364,1000000,650000,0
1489,209,[54],404,1000000,630000,0
1490,210,[55],244,1000000,600000,0
1491,211,[56],284,1000000,620000,0
1492,212,[57],324,1000000,640000,0
1493,213,[58],364,1000000,650000,0
1494,214,[59],404,1000000,630000,0
1495,215,[60],244,1000000,600000,0
1496,216,[61],284,1000000,620000,0
1497,217,[62],324,1000000,640000,0
1498,218,[63],364,1000000,650000,0
1499,219,[64],404,1000000,630000,0
1500,220,[65],244,1000000,600000,0
1501,221,[66],284,1000000,620000,0
1502,222,[67],324,1000000,640000,0
1503,223,[68],364,1000000,650000,0
1504,224,[69],404,1000000,630000,0
1505,225,[70],244,1000000,600000,0
1506,226,[71],284,1000000,620000,0
1507,227,[72],324,1000000,640000,0
1508,228,[73],364,1000000,650000,0
1509,229,[74],404,1000000,630000,0
1510,230,[75],244,1000000,600000,0
1511,231,[76],284,1000000,620000,0
1512,232,[77],324,1000000,640000,0
1513,233,[78],364,1000000,650000,0
1514,234,[79],404,1000000,630000,0
1515,235,[80],244,1000000,600000,0
1516,236,[81],284,1000000,620000,0
1517,237,[82],324,1000000,640000,0
1518,238,[83],364,1000000,650000,0
1519,239,[84],404,1000000,630000,0
1520,240,[85],244,1000000,600000,0
1521,241,[86],284,1000000,620000,0
