stream,src,dst,size,period,deadline,jitter
775,25,[16],244,1000000,600000,0
776,26,[17],284,1000000,620000,0
777,27,[18],324,1000000,640000,0
778,28,[19],364,1000000,650000,0
779,29,[20],404,1000000,630000,0
780,30,[21],244,1000000,600000,0
781,31,[22],284,1000000,620000,0
782,32,[23],324,1000000,640000,0
783,33,[24],364,1000000,650000,0
784,34,[25],404,1000000,630000,0
785,35,[26],244,1000000,600000,0
786,36,[27],284,1000000,620000,0
787,37,[28],324,1000000,640000,0
788,38,[29],364,1000000,650000,0
789,39,[30],404,1000000,630000,0
790,40,[31],244,1000000,600000,0
791,41,[32],284,1000000,620000,0
792,42,[33],324,1000000,640000,0
793,43,[34],364,1000000,650000,0
794,44,[35],404,1000000,630000,0
795,45,[36],244,1000000,600000,0
796,46,[37],284,1000000,620000,0
797,47,[38],324,1000000,640000,0
798,48,[39],364,1000000,650000,0
799,49,[40],404,1000000,630000,0
800,0,[42],244,1000000,600000,0
801,1,[43],284,1000000,620000,0
802,2,[44],324,1000000,640000,0
803,3,[45],364,1000000,650000,0
804,4,[46],404,1000000,630000,0
805,5,[47],244,1000000,600000,0
806,6,[48],284,1000000,620000,0
807,7,[49],324,1000000,640000,0
808,8,[0],364,1000000,650000,0
809,9,[1],404,1000000,630000,0
810,10,[2],244,1000000,600000,0
811,11,[3],284,1000000,620000,0
812,12,[4],324,1000000,640000,0
813,13,[5],364,1000000,650000,0
814,14,[6],404,1000000,630000,0
815,15,[7],244,1000000,600000,0
816,16,[8],284,1000000,620000,0
817,17,[9],324,1000000,640000,0
818,18,[10],364,1000000,650000,0
819,19,[11],404,1000000,630000,0
820,20,[12],244,1000000,600000,0
821,21,[13],284,1000000,620000,0
822,22,[14],324,1000000,640000,0
823,23,[15],364,1000000,650000,0
824,24,[16],404,1000000,630000,0
825,25,[17],244,1000000,600000,0
826,26,[18],284,1000000,620000,0
827,27,[19],324,1000000,640000,0
828,28,[20],364,1000000,650000,0
829,29,[21],404,1000000,630000,0
830,30,[22],244,1000000,600000,0
831,31,[23],284,1000000,620000,0
832,32,[24],324,1000000,640000,0
833,33,[25],364,1000000,650000,0
834,34,[26],404,1000000,630000,0
835,35,[27],244,1000000,600000,0
836,36,[28],284,1000000,620000,0
837,37,[29],324,1000000,640000,0
838,38,[30],364,1000000,650000,0
839,39,[31],404,1000000,630000,0
840,40,[32],244,1000000,600000,0
841,41,[33],284,1000000,620000,0
842,42,[34],324,1000000,640000,0
843,43,[35],364,1000000,650000,0
844,44,[36],404,1000000,630000,0
845,45,[37],244,1000000,600000,0
846,46,[38],284,1000000,620000,0
847,47,[39],324,1000000,640000,0
848,48,[40],364,1000000,650000,0
849,49,[41],404,1000000,630000,0
850,0,[43],244,1000000,600000,0
851,1,[44],284,1000000,620000,0
852,2,[45],324,1000000,640000,0
853,3,[46],364,1000000,650000,0
854,4,[47],404,1000000,630000,0
855,5,[48],244,1000000,600000,0
856,6,[49],284,1000000,620000,0
857,7,[0],324,1000000,640000,0
858,8,[1],364,1000000,650000,0
859,9,[2],404,1000000,630000,0
860,10,[3],244,1000000,600000,0
861,11,[4],284,1000000,620000,0
862,12,[5],324,1000000,640000,0
863,13,[6],364,1000000,650000,0
864,14,[7],404,1000000,630000,0
865,15,[8],244,1000000,600000,0
866,16,[9],284,1000000,620000,0
867,17,[10],324,1000000,640000,0
868,18,[11],364,1000000,650000,0
869,19,[12],404,1000000,630000,0
870,20,[13],244,1000000,600000,0
871,21,[14],284,1000000,620000,0
872,22,[15],324,1000000,640000,0
873,23,[16],364,1000000,650000,0
874,24,[17],404,1000000,630000,0
875,25,[18],244,1000000,600000,0
876,26,[19],284,1000000,620000,0
877,27,[20],324,1000000,640000,0
878,28,[21],364,1000000,650000,0
879,29,[22],404,1000000,630000,0
880,30,[23],244,1000000,600000,0
881,31,[24],284,1000000,620000,0
882,32,[25],324,1000000,640000,0
883,33,[26],364,1000000,650000,0
884,34,[27],404,1000000,630000,0
885,35,[28],244,1000000,600000,0
886,36,[29],284,1000000,620000,0
887,37,[30],324,1000000,640000,0
888,38,[31],364,1000000,650000,0
889,39,[32],404,1000000,630000,0
890,40,[33],244,1000000,600000,0
891,41,[34],284,1000000,620000,0
892,42,[35],324,1000000,640000,0
893,43,[36],364,1000000,650000,0
894,44,[37],404,1000000,630000,0
895,45,[38],244,1000000,600000,0
896,46,[39],284,1000000,620000,0
897,47,[40],324,1000000,640000,0
898,48,[41],364,1000000,650000,0
899,49,[42],404,1000000,630000,0
900,0,[44],244,1000000,600000,0
901,1,[45],284,1000000,620000,0
902,2,[46],324,1000000,640000,0
903,3,[47],364,1000000,650000,0
904,4,[48],404,1000000,630000,0
905,5,[49],244,1000000,600000,0
906,6,[0],284,1000000,620000,0
907,7,[1],324,1000000,640000,0
908,8,[2],364,1000000,650000,0
909,9,[3],404,1000000,630000,0
910,10,[4],244,1000000,600000,0
911,11,[5],284,1000000,620000,0
912,12,[6],324,1000000,640000,0
913,13,[7],364,1000000,650000,0
914,14,[8],404,1000000,630000,0
915,15,[9],244,1000000,600000,0
916,16,[10],284,1000000,620000,0
917,17,[11],324,1000000,640000,0
918,18,[12],364,1000000,650000,0
919,19,[13],404,1000000,630000,0
920,20,[14],244,1000000,600000,0
921,21,[15],284,1000000,620000,0
922,22,[16],324,1000000,640000,0
923,23,[17],364,1000000,650000,0
924,24,[18],404,1000000,630000,0
925,25,[19],244,1000000,600000,0
926,26,[20],284,1000000,620000,0
927,27,[21],324,1000000,640000,0
928,28,[22],364,1000000,650000,0
929,29,[23],404,1000000,630000,0
930,30,[24],244,1000000,600000,0
931,31,[25],284,1000000,620000,0
932,32,[26],324,1000000,640000,0
933,33,[27],364,1000000,650000,0
934,34,[28],404,1000000,630000,0
935,35,[29],244,1000000,600000,0
936,36,[30],284,1000000,620000,0
937,37,[31],324,1000000,640000,0
938,38,[32],364,1000000,650000,0
939,39,[33],404,1000000,630000,0
940,40,[34],244,1000000,600000,0
941,41,[35],284,1000000,620000,0
942,42,[36],324,1000000,640000,0
943,43,[37],364,1000000,650000,0
944,44,[38],404,1000000,630000,0
945,45,[39],244,1000000,600000,0
946,46,[40],284,1000000,620000,0
947,47,[41],324,1000000,640000,0
948,48,[42],364,1000000,650000,0
949,49,[43],404,1000000,630000,0
950,0,[45],244,1000000,600000,0
951,1,[46],284,1000000,620000,0
952,2,[47],324,1000000,640000,0
953,3,[48],364,1000000,650000,0
954,4,[49],404,1000000,630000,0
955,5,[0],244,1000000,600000,0
956,6,[1],284,1000000,620000,0
957,7,[2],324,1000000,640000,0
958,8,[3],364,1000000,650000,0
959,9,[4],404,1000000,630000,0
960,10,[5],244,1000000,600000,0
961,11,[6],284,1000000,620000,0
962,12,[7],324,1000000,640000,0
963,13,[8],364,1000000,650000,0
964,14,[9],404,1000000,630000,0
965,15,[10],244,1000000,600000,0
966,16,[11],284,1000000,620000,0
967,17,[12],324,1000000,640000,0
968,18,[13],364,1000000,650000,0
969,19,[14],404,1000000,630000,0
970,20,[15],244,1000000,600000,0
971,21,[16],284,1000000,620000,0
972,22,[17],324,1000000,640000,0
973,23,[18],364,1000000,650000,0
974,24,[19],404,1000000,630000,0
975,25,[20],244,1000000,600000,0
976,26,[21],284,1000000,620000,0
977,27,[22],324,1000000,640000,0
978,28,[23],364,1000000,650000,0
979,29,[24],404,1000000,630000,0
980,30,[25],244,1000000,600000,0
981,31,[26],284,1000000,620000,0
982,32,[27],324,1000000,640000,0
983,33,[28],364,1000000,650000,0
984,34,[29],404,1000000,630000,0
985,35,[30],244,1000000,600000,0
986,36,[31],284,1000000,620000,0
987,37,[32],324,1000000,640000,0
988,38,[33],364,1000000,650000,0
989,39,[34],404,1000000,630000,0
990,40,[35],244,1000000,600000,0
991,41,[36],284,1000000,620000,0
992,42,[37],324,1000000,640000,0
993,43,[38],364,1000000,650000,0
994,44,[39],404,1000000,630000,0
995,45,[40],244,1000000,600000,0
996,46,[41],284,1000000,620000,0
997,47,[42],324,1000000,640000,0
998,48,[43],364,1000000,650000,0
999,49,[44],404,1000000,630000,0
