link,q_num,rate,t_proc,t_prop
"(296, 298)",8,1,0,0
"(298, 296)",8,1,0,0
"(297, 298)",8,1,0,0
"(298, 297)",8,1,0,0
"(297, 299)",8,1,0,0
"(299, 297)",8,1,0,0
"(298, 299)",8,1,0,0
"(299, 298)",8,1,0,0
"(298, 300)",8,1,0,0
"(300, 298)",8,1,0,0
"(299, 300)",8,1,0,0
"(300, 299)",8,1,0,0
"(299, 301)",8,1,0,0
"(301, 299)",8,1,0,0
"(300, 301)",8,1,0,0
"(301, 300)",8,1,0,0
"(300, 302)",8,1,0,0
"(302, 300)",8,1,0,0
"(301, 302)",8,1,0,0
"(302, 301)",8,1,0,0
"(301, 303)",8,1,0,0
"(303, 301)",8,1,0,0
"(302, 303)",8,1,0,0
"(303, 302)",8,1,0,0
"(302, 304)",8,1,0,0
"(304, 302)",8,1,0,0
"(303, 304)",8,1,0,0
"(304, 303)",8,1,0,0
"(303, 305)",8,1,0,0
"(305, 303)",8,1,0,0
"(304, 305)",8,1,0,0
"(305, 304)",8,1,0,0
"(304, 306)",8,1,0,0
"(306, 304)",8,1,0,0
"(305, 306)",8,1,0,0
"(306, 305)",8,1,0,0
"(305, 307)",8,1,0,0
"(307, 305)",8,1,0,0
"(306, 307)",8,1,0,0
"(307, 306)",8,1,0,0
"(306, 308)",8,1,0,0
"(308, 306)",8,1,0,0
"(307, 308)",8,1,0,0
"(308, 307)",8,1,0,0
"(307, 309)",8,1,0,0
"(309, 307)",8,1,0,0
"(308, 309)",8,1,0,0
"(309, 308)",8,1,0,0
"(308, 310)",8,1,0,0
"(310, 308)",8,1,0,0
"(309, 310)",8,1,0,0
"(310, 309)",8,1,0,0
"(309, 311)",8,1,0,0
"(311, 309)",8,1,0,0
"(310, 311)",8,1,0,0
"(311, 310)",8,1,0,0
"(310, 312)",8,1,0,0
"(312, 310)",8,1,0,0
"(311, 312)",8,1,0,0
"(312, 311)",8,1,0,0
"(311, 313)",8,1,0,0
"(313, 311)",8,1,0,0
"(312, 313)",8,1,0,0
"(313, 312)",8,1,0,0
"(312, 314)",8,1,0,0
"(314, 312)",8,1,0,0
"(313, 314)",8,1,0,0
"(314, 313)",8,1,0,0
"(313, 315)",8,1,0,0
"(315, 313)",8,1,0,0
"(314, 315)",8,1,0,0
"(315, 314)",8,1,0,0
"(314, 316)",8,1,0,0
"(316, 314)",8,1,0,0
"(315, 316)",8,1,0,0
"(316, 315)",8,1,0,0
"(315, 317)",8,1,0,0
"(317, 315)",8,1,0,0
"(316, 317)",8,1,0,0
"(317, 316)",8,1,0,0
"(316, 318)",8,1,0,0
"(318, 316)",8,1,0,0
"(317, 318)",8,1,0,0
"(318, 317)",8,1,0,0
"(317, 319)",8,1,0,0
"(319, 317)",8,1,0,0
"(318, 319)",8,1,0,0
"(319, 318)",8,1,0,0
"(318, 320)",8,1,0,0
"(320, 318)",8,1,0,0
"(319, 320)",8,1,0,0
"(320, 319)",8,1,0,0
"(319, 321)",8,1,0,0
"(321, 319)",8,1,0,0
"(320, 321)",8,1,0,0
"(321, 320)",8,1,0,0
"(320, 322)",8,1,0,0
"(322, 320)",8,1,0,0
"(321, 322)",8,1,0,0
"(322, 321)",8,1,0,0
"(321, 323)",8,1,0,0
"(323, 321)",8,1,0,0
"(322, 323)",8,1,0,0
"(323, 322)",8,1,0,0
"(322, 324)",8,1,0,0
"(324, 322)",8,1,0,0
"(323, 324)",8,1,0,0
"(324, 323)",8,1,0,0
"(323, 325)",8,1,0,0
"(325, 323)",8,1,0,0
"(324, 325)",8,1,0,0
"(325, 324)",8,1,0,0
"(324, 326)",8,1,0,0
"(326, 324)",8,1,0,0
"(325, 326)",8,1,0,0
"(326, 325)",8,1,0,0
"(325, 327)",8,1,0,0
"(327, 325)",8,1,0,0
"(326, 327)",8,1,0,0
"(327, 326)",8,1,0,0
"(326, 328)",8,1,0,0
"(328, 326)",8,1,0,0
"(327, 328)",8,1,0,0
"(328, 327)",8,1,0,0
"(327, 329)",8,1,0,0
"(329, 327)",8,1,0,0
"(328, 329)",8,1,0,0
"(329, 328)",8,1,0,0
"(328, 330)",8,1,0,0
"(330, 328)",8,1,0,0
"(329, 330)",8,1,0,0
"(330, 329)",8,1,0,0
"(329, 331)",8,1,0,0
"(331, 329)",8,1,0,0
"(330, 331)",8,1,0,0
"(331, 330)",8,1,0,0
"(330, 332)",8,1,0,0
"(332, 330)",8,1,0,0
"(331, 332)",8,1,0,0
"(332, 331)",8,1,0,0
"(331, 333)",8,1,0,0
"(333, 331)",8,1,0,0
"(332, 333)",8,1,0,0
"(333, 332)",8,1,0,0
"(332, 334)",8,1,0,0
"(334, 332)",8,1,0,0
"(333, 334)",8,1,0,0
"(334, 333)",8,1,0,0
"(333, 335)",8,1,0,0
"(335, 333)",8,1,0,0
"(334, 335)",8,1,0,0
"(335, 334)",8,1,0,0
"(334, 336)",8,1,0,0
"(336, 334)",8,1,0,0
"(335, 336)",8,1,0,0
"(336, 335)",8,1,0,0
"(335, 337)",8,1,0,0
"(337, 335)",8,1,0,0
"(336, 337)",8,1,0,0
"(337, 336)",8,1,0,0
"(336, 338)",8,1,0,0
"(338, 336)",8,1,0,0
"(337, 338)",8,1,0,0
"(338, 337)",8,1,0,0
"(337, 339)",8,1,0,0
"(339, 337)",8,1,0,0
"(338, 339)",8,1,0,0
"(339, 338)",8,1,0,0
"(338, 340)",8,1,0,0
"(340, 338)",8,1,0,0
"(339, 340)",8,1,0,0
"(340, 339)",8,1,0,0
"(339, 341)",8,1,0,0
"(341, 339)",8,1,0,0
"(340, 341)",8,1,0,0
"(341, 340)",8,1,0,0
"(340, 342)",8,1,0,0
"(342, 340)",8,1,0,0
"(341, 342)",8,1,0,0
"(342, 341)",8,1,0,0
"(341, 343)",8,1,0,0
"(343, 341)",8,1,0,0
"(342, 343)",8,1,0,0
"(343, 342)",8,1,0,0
"(342, 344)",8,1,0,0
"(344, 342)",8,1,0,0
"(343, 344)",8,1,0,0
"(344, 343)",8,1,0,0
"(343, 345)",8,1,0,0
"(345, 343)",8,1,0,0
"(344, 345)",8,1,0,0
"(345, 344)",8,1,0,0
"(344, 346)",8,1,0,0
"(346, 344)",8,1,0,0
"(345, 346)",8,1,0,0
"(346, 345)",8,1,0,0
"(345, 347)",8,1,0,0
"(347, 345)",8,1,0,0
"(346, 347)",8,1,0,0
"(347, 346)",8,1,0,0
"(346, 348)",8,1,0,0
"(348, 346)",8,1,0,0
"(347, 348)",8,1,0,0
"(348, 347)",8,1,0,0
"(347, 349)",8,1,0,0
"(349, 347)",8,1,0,0
"(348, 349)",8,1,0,0
"(349, 348)",8,1,0,0
"(348, 350)",8,1,0,0
"(350, 348)",8,1,0,0
"(349, 350)",8,1,0,0
"(350, 349)",8,1,0,0
"(349, 351)",8,1,0,0
"(351, 349)",8,1,0,0
"(350, 351)",8,1,0,0
"(351, 350)",8,1,0,0
"(350, 352)",8,1,0,0
"(352, 350)",8,1,0,0
"(351, 352)",8,1,0,0
"(352, 351)",8,1,0,0
"(351, 353)",8,1,0,0
"(353, 351)",8,1,0,0
"(352, 353)",8,1,0,0
"(353, 352)",8,1,0,0
"(352, 354)",8,1,0,0
"(354, 352)",8,1,0,0
"(353, 354)",8,1,0,0
"(354, 353)",8,1,0,0
"(353, 355)",8,1,0,0
"(355, 353)",8,1,0,0
"(354, 355)",8,1,0,0
"(355, 354)",8,1,0,0
"(354, 356)",8,1,0,0
"(356, 354)",8,1,0,0
"(355, 356)",8,1,0,0
"(356, 355)",8,1,0,0
"(355, 357)",8,1,0,0
"(357, 355)",8,1,0,0
"(356, 357)",8,1,0,0
"(357, 356)",8,1,0,0
"(356, 358)",8,1,0,0
"(358, 356)",8,1,0,0
"(357, 358)",8,1,0,0
"(358, 357)",8,1,0,0
"(357, 359)",8,1,0,0
"(359, 357)",8,1,0,0
"(358, 359)",8,1,0,0
"(359, 358)",8,1,0,0
"(358, 360)",8,1,0,0
"(360, 358)",8,1,0,0
"(359, 360)",8,1,0,0
"(360, 359)",8,1,0,0
"(359, 361)",8,1,0,0
"(361, 359)",8,1,0,0
"(360, 361)",8,1,0,0
"(361, 360)",8,1,0,0
"(360, 362)",8,1,0,0
"(362, 360)",8,1,0,0
"(361, 362)",8,1,0,0
"(362, 361)",8,1,0,0
"(361, 363)",8,1,0,0
"(363, 361)",8,1,0,0
"(362, 363)",8,1,0,0
"(363, 362)",8,1,0,0
"(362, 364)",8,1,0,0
"(364, 362)",8,1,0,0
"(363, 364)",8,1,0,0
"(364, 363)",8,1,0,0
"(363, 365)",8,1,0,0
"(365, 363)",8,1,0,0
"(364, 365)",8,1,0,0
"(365, 364)",8,1,0,0
"(364, 366)",8,1,0,0
"(366, 364)",8,1,0,0
"(365, 366)",8,1,0,0
"(366, 365)",8,1,0,0
"(365, 367)",8,1,0,0
"(367, 365)",8,1,0,0
"(366, 367)",8,1,0,0
"(367, 366)",8,1,0,0
"(366, 368)",8,1,0,0
"(368, 366)",8,1,0,0
"(367, 368)",8,1,0,0
"(368, 367)",8,1,0,0
"(367, 369)",8,1,0,0
"(369, 367)",8,1,0,0
"(368, 369)",8,1,0,0
"(369, 368)",8,1,0,0
"(368, 370)",8,1,0,0
"(370, 368)",8,1,0,0
"(369, 370)",8,1,0,0
"(370, 369)",8,1,0,0
"(369, 371)",8,1,0,0
"(371, 369)",8,1,0,0
"(370, 371)",8,1,0,0
"(371, 370)",8,1,0,0
"(370, 372)",8,1,0,0
"(372, 370)",8,1,0,0
"(371, 372)",8,1,0,0
"(372, 371)",8,1,0,0
"(371, 373)",8,1,0,0
"(373, 371)",8,1,0,0
"(372, 373)",8,1,0,0
"(373, 372)",8,1,0,0
"(372, 374)",8,1,0,0
"(374, 372)",8,1,0,0
"(373, 374)",8,1,0,0
"(374, 373)",8,1,0,0
"(373, 375)",8,1,0,0
"(375, 373)",8,1,0,0
"(374, 375)",8,1,0,0
"(375, 374)",8,1,0,0
"(374, 376)",8,1,0,0
"(376, 374)",8,1,0,0
"(375, 376)",8,1,0,0
"(376, 375)",8,1,0,0
"(375, 377)",8,1,0,0
"(377, 375)",8,1,0,0
"(376, 377)",8,1,0,0
"(377, 376)",8,1,0,0
"(376, 378)",8,1,0,0
"(378, 376)",8,1,0,0
"(377, 378)",8,1,0,0
"(378, 377)",8,1,0,0
"(377, 379)",8,1,0,0
"(379, 377)",8,1,0,0
"(378, 379)",8,1,0,0
"(379, 378)",8,1,0,0
"(378, 380)",8,1,0,0
"(380, 378)",8,1,0,0
"(379, 380)",8,1,0,0
"(380, 379)",8,1,0,0
"(379, 381)",8,1,0,0
"(381, 379)",8,1,0,0
"(380, 381)",8,1,0,0
"(381, 380)",8,1,0,0
"(380, 382)",8,1,0,0
"(382, 380)",8,1,0,0
"(381, 382)",8,1,0,0
"(382, 381)",8,1,0,0
"(381, 383)",8,1,0,0
"(383, 381)",8,1,0,0
"(382, 383)",8,1,0,0
"(383, 382)",8,1,0,0
"(382, 384)",8,1,0,0
"(384, 382)",8,1,0,0
"(383, 384)",8,1,0,0
"(384, 383)",8,1,0,0
"(383, 385)",8,1,0,0
"(385, 383)",8,1,0,0
"(384, 385)",8,1,0,0
"(385, 384)",8,1,0,0
"(384, 386)",8,1,0,0
"(386, 384)",8,1,0,0
"(385, 386)",8,1,0,0
"(386, 385)",8,1,0,0
"(385, 387)",8,1,0,0
"(387, 385)",8,1,0,0
"(386, 387)",8,1,0,0
"(387, 386)",8,1,0,0
"(386, 388)",8,1,0,0
"(388, 386)",8,1,0,0
"(387, 388)",8,1,0,0
"(388, 387)",8,1,0,0
"(387, 389)",8,1,0,0
"(389, 387)",8,1,0,0
"(388, 389)",8,1,0,0
"(389, 388)",8,1,0,0
"(388, 390)",8,1,0,0
"(390, 388)",8,1,0,0
"(389, 390)",8,1,0,0
"(390, 389)",8,1,0,0
"(389, 391)",8,1,0,0
"(391, 389)",8,1,0,0
"(390, 391)",8,1,0,0
"(391, 390)",8,1,0,0
"(390, 392)",8,1,0,0
"(392, 390)",8,1,0,0
"(391, 392)",8,1,0,0
"(392, 391)",8,1,0,0
"(391, 393)",8,1,0,0
"(393, 391)",8,1,0,0
"(392, 393)",8,1,0,0
"(393, 392)",8,1,0,0
"(392, 394)",8,1,0,0
"(394, 392)",8,1,0,0
"(393, 394)",8,1,0,0
"(394, 393)",8,1,0,0
"(393, 395)",8,1,0,0
"(395, 393)",8,1,0,0
"(394, 395)",8,1,0,0
"(395, 394)",8,1,0,0
"(394, 396)",8,1,0,0
"(396, 394)",8,1,0,0
"(395, 396)",8,1,0,0
"(396, 395)",8,1,0,0
"(395, 397)",8,1,0,0
"(397, 395)",8,1,0,0
"(396, 397)",8,1,0,0
"(397, 396)",8,1,0,0
"(396, 398)",8,1,0,0
"(398, 396)",8,1,0,0
"(397, 398)",8,1,0,0
"(398, 397)",8,1,0,0
"(397, 399)",8,1,0,0
"(399, 397)",8,1,0,0
"(398, 399)",8,1,0,0
"(399, 398)",8,1,0,0
"(398, 400)",8,1,0,0
"(400, 398)",8,1,0,0
"(399, 400)",8,1,0,0
"(400, 399)",8,1,0,0
"(399, 401)",8,1,0,0
"(401, 399)",8,1,0,0
"(400, 401)",8,1,0,0
"(401, 400)",8,1,0,0
"(400, 402)",8,1,0,0
"(402, 400)",8,1,0,0
"(401, 402)",8,1,0,0
"(402, 401)",8,1,0,0
"(401, 403)",8,1,0,0
"(403, 401)",8,1,0,0
"(402, 403)",8,1,0,0
"(403, 402)",8,1,0,0
"(402, 404)",8,1,0,0
"(404, 402)",8,1,0,0
"(403, 404)",8,1,0,0
"(404, 403)",8,1,0,0
"(403, 405)",8,1,0,0
"(405, 403)",8,1,0,0
"(404, 405)",8,1,0,0
"(405, 404)",8,1,0,0
"(404, 406)",8,1,0,0
"(406, 404)",8,1,0,0
"(405, 406)",8,1,0,0
"(406, 405)",8,1,0,0
"(405, 407)",8,1,0,0
"(407, 405)",8,1,0,0
"(406, 407)",8,1,0,0
"(407, 406)",8,1,0,0
"(406, 408)",8,1,0,0
"(408, 406)",8,1,0,0
"(407, 408)",8,1,0,0
"(408, 407)",8,1,0,0
"(407, 409)",8,1,0,0
"(409, 407)",8,1,0,0
"(408, 409)",8,1,0,0
"(409, 408)",8,1,0,0
"(408, 410)",8,1,0,0
"(410, 408)",8,1,0,0
"(409, 410)",8,1,0,0
"(410, 409)",8,1,0,0
"(409, 411)",8,1,0,0
"(411, 409)",8,1,0,0
"(410, 411)",8,1,0,0
"(411, 410)",8,1,0,0
"(410, 412)",8,1,0,0
"(412, 410)",8,1,0,0
"(411, 412)",8,1,0,0
"(412, 411)",8,1,0,0
"(411, 413)",8,1,0,0
"(413, 411)",8,1,0,0
"(412, 413)",8,1,0,0
"(413, 412)",8,1,0,0
"(412, 414)",8,1,0,0
"(414, 412)",8,1,0,0
"(413, 414)",8,1,0,0
"(414, 413)",8,1,0,0
"(413, 415)",8,1,0,0
"(415, 413)",8,1,0,0
"(414, 415)",8,1,0,0
"(415, 414)",8,1,0,0
"(414, 416)",8,1,0,0
"(416, 414)",8,1,0,0
"(415, 416)",8,1,0,0
"(416, 415)",8,1,0,0
"(415, 417)",8,1,0,0
"(417, 415)",8,1,0,0
"(416, 417)",8,1,0,0
"(417, 416)",8,1,0,0
"(416, 418)",8,1,0,0
"(418, 416)",8,1,0,0
"(417, 418)",8,1,0,0
"(418, 417)",8,1,0,0
"(417, 419)",8,1,0,0
"(419, 417)",8,1,0,0
"(418, 419)",8,1,0,0
"(419, 418)",8,1,0,0
"(418, 420)",8,1,0,0
"(420, 418)",8,1,0,0
"(419, 420)",8,1,0,0
"(420, 419)",8,1,0,0
"(419, 421)",8,1,0,0
"(421, 419)",8,1,0,0
"(420, 421)",8,1,0,0
"(421, 420)",8,1,0,0
"(420, 422)",8,1,0,0
"(422, 420)",8,1,0,0
"(421, 422)",8,1,0,0
"(422, 421)",8,1,0,0
"(421, 423)",8,1,0,0
"(423, 421)",8,1,0,0
"(422, 423)",8,1,0,0
"(423, 422)",8,1,0,0
"(422, 424)",8,1,0,0
"(424, 422)",8,1,0,0
"(423, 424)",8,1,0,0
"(424, 423)",8,1,0,0
"(423, 425)",8,1,0,0
"(425, 423)",8,1,0,0
"(424, 425)",8,1,0,0
"(425, 424)",8,1,0,0
"(424, 426)",8,1,0,0
"(426, 424)",8,1,0,0
"(425, 426)",8,1,0,0
"(426, 425)",8,1,0,0
"(425, 427)",8,1,0,0
"(427, 425)",8,1,0,0
"(426, 427)",8,1,0,0
"(427, 426)",8,1,0,0
"(426, 428)",8,1,0,0
"(428, 426)",8,1,0,0
"(427, 428)",8,1,0,0
"(428, 427)",8,1,0,0
"(427, 429)",8,1,0,0
"(429, 427)",8,1,0,0
"(428, 429)",8,1,0,0
"(429, 428)",8,1,0,0
"(428, 430)",8,1,0,0
"(430, 428)",8,1,0,0
"(429, 430)",8,1,0,0
"(430, 429)",8,1,0,0
"(429, 431)",8,1,0,0
"(431, 429)",8,1,0,0
"(430, 431)",8,1,0,0
"(431, 430)",8,1,0,0
"(430, 432)",8,1,0,0
"(432, 430)",8,1,0,0
"(431, 432)",8,1,0,0
"(432, 431)",8,1,0,0
"(431, 433)",8,1,0,0
"(433, 431)",8,1,0,0
"(432, 433)",8,1,0,0
"(433, 432)",8,1,0,0
"(432, 434)",8,1,0,0
"(434, 432)",8,1,0,0
"(433, 434)",8,1,0,0
"(434, 433)",8,1,0,0
"(433, 435)",8,1,0,0
"(435, 433)",8,1,0,0
"(434, 435)",8,1,0,0
"(435, 434)",8,1,0,0
"(434, 436)",8,1,0,0
"(436, 434)",8,1,0,0
"(435, 436)",8,1,0,0
"(436, 435)",8,1,0,0
"(435, 437)",8,1,0,0
"(437, 435)",8,1,0,0
"(436, 437)",8,1,0,0
"(437, 436)",8,1,0,0
"(436, 438)",8,1,0,0
"(438, 436)",8,1,0,0
"(437, 438)",8,1,0,0
"(438, 437)",8,1,0,0
"(437, 439)",8,1,0,0
"(439, 437)",8,1,0,0
"(438, 439)",8,1,0,0
"(439, 438)",8,1,0,0
"(438, 440)",8,1,0,0
"(440, 438)",8,1,0,0
"(439, 440)",8,1,0,0
"(440, 439)",8,1,0,0
"(439, 441)",8,1,0,0
"(441, 439)",8,1,0,0
"(440, 441)",8,1,0,0
"(441, 440)",8,1,0,0
"(440, 442)",8,1,0,0
"(442, 440)",8,1,0,0
"(441, 442)",8,1,0,0
"(442, 441)",8,1,0,0
"(441, 443)",8,1,0,0
"(443, 441)",8,1,0,0
"(442, 443)",8,1,0,0
"(443, 442)",8,1,0,0
"(442, 444)",8,1,0,0
"(444, 442)",8,1,0,0
"(443, 444)",8,1,0,0
"(444, 443)",8,1,0,0
"(443, 445)",8,1,0,0
"(445, 443)",8,1,0,0
"(444, 445)",8,1,0,0
"(445, 444)",8,1,0,0
"(444, 446)",8,1,0,0
"(446, 444)",8,1,0,0
"(445, 446)",8,1,0,0
"(446, 445)",8,1,0,0
"(445, 447)",8,1,0,0
"(447, 445)",8,1,0,0
"(446, 447)",8,1,0,0
"(447, 446)",8,1,0,0
"(446, 448)",8,1,0,0
"(448, 446)",8,1,0,0
"(447, 448)",8,1,0,0
"(448, 447)",8,1,0,0
"(447, 449)",8,1,0,0
"(449, 447)",8,1,0,0
"(448, 449)",8,1,0,0
"(449, 448)",8,1,0,0
"(448, 450)",8,1,0,0
"(450, 448)",8,1,0,0
"(449, 450)",8,1,0,0
"(450, 449)",8,1,0,0
"(449, 451)",8,1,0,0
"(451, 449)",8,1,0,0
"(450, 451)",8,1,0,0
"(451, 450)",8,1,0,0
"(450, 452)",8,1,0,0
"(452, 450)",8,1,0,0
"(451, 452)",8,1,0,0
"(452, 451)",8,1,0,0
"(451, 453)",8,1,0,0
"(453, 451)",8,1,0,0
"(452, 453)",8,1,0,0
"(453, 452)",8,1,0,0
"(452, 454)",8,1,0,0
"(454, 452)",8,1,0,0
"(453, 454)",8,1,0,0
"(454, 453)",8,1,0,0
"(453, 455)",8,1,0,0
"(455, 453)",8,1,0,0
"(454, 455)",8,1,0,0
"(455, 454)",8,1,0,0
"(454, 456)",8,1,0,0
"(456, 454)",8,1,0,0
"(455, 456)",8,1,0,0
"(456, 455)",8,1,0,0
"(455, 457)",8,1,0,0
"(457, 455)",8,1,0,0
"(456, 457)",8,1,0,0
"(457, 456)",8,1,0,0
"(456, 458)",8,1,0,0
"(458, 456)",8,1,0,0
"(457, 458)",8,1,0,0
"(458, 457)",8,1,0,0
"(457, 459)",8,1,0,0
"(459, 457)",8,1,0,0
"(458, 459)",8,1,0,0
"(459, 458)",8,1,0,0
"(458, 460)",8,1,0,0
"(460, 458)",8,1,0,0
"(459, 460)",8,1,0,0
"(460, 459)",8,1,0,0
"(459, 461)",8,1,0,0
"(461, 459)",8,1,0,0
"(460, 461)",8,1,0,0
"(461, 460)",8,1,0,0
"(460, 462)",8,1,0,0
"(462, 460)",8,1,0,0
"(461, 462)",8,1,0,0
"(462, 461)",8,1,0,0
"(461, 463)",8,1,0,0
"(463, 461)",8,1,0,0
"(462, 463)",8,1,0,0
"(463, 462)",8,1,0,0
"(462, 464)",8,1,0,0
"(464, 462)",8,1,0,0
"(463, 464)",8,1,0,0
"(464, 463)",8,1,0,0
"(463, 465)",8,1,0,0
"(465, 463)",8,1,0,0
"(464, 465)",8,1,0,0
"(465, 464)",8,1,0,0
"(464, 466)",8,1,0,0
"(466, 464)",8,1,0,0
"(465, 466)",8,1,0,0
"(466, 465)",8,1,0,0
"(465, 467)",8,1,0,0
"(467, 465)",8,1,0,0
"(466, 467)",8,1,0,0
"(467, 466)",8,1,0,0
"(466, 468)",8,1,0,0
"(468, 466)",8,1,0,0
"(467, 468)",8,1,0,0
"(468, 467)",8,1,0,0
"(467, 469)",8,1,0,0
"(469, 467)",8,1,0,0
"(468, 469)",8,1,0,0
"(469, 468)",8,1,0,0
"(468, 470)",8,1,0,0
"(470, 468)",8,1,0,0
"(469, 470)",8,1,0,0
"(470, 469)",8,1,0,0
"(469, 471)",8,1,0,0
"(471, 469)",8,1,0,0
"(470, 471)",8,1,0,0
"(471, 470)",8,1,0,0
"(470, 472)",8,1,0,0
"(472, 470)",8,1,0,0
"(471, 472)",8,1,0,0
"(472, 471)",8,1,0,0
"(471, 473)",8,1,0,0
"(473, 471)",8,1,0,0
"(472, 473)",8,1,0,0
"(473, 472)",8,1,0,0
"(472, 474)",8,1,0,0
"(474, 472)",8,1,0,0
"(473, 474)",8,1,0,0
"(474, 473)",8,1,0,0
"(473, 475)",8,1,0,0
"(475, 473)",8,1,0,0
"(474, 475)",8,1,0,0
"(475, 474)",8,1,0,0
"(474, 476)",8,1,0,0
"(476, 474)",8,1,0,0
"(475, 476)",8,1,0,0
"(476, 475)",8,1,0,0
"(475, 477)",8,1,0,0
"(477, 475)",8,1,0,0
"(476, 477)",8,1,0,0
"(477, 476)",8,1,0,0
"(476, 478)",8,1,0,0
"(478, 476)",8,1,0,0
"(477, 478)",8,1,0,0
"(478, 477)",8,1,0,0
"(477, 479)",8,1,0,0
"(479, 477)",8,1,0,0
"(478, 479)",8,1,0,0
"(479, 478)",8,1,0,0
"(478, 480)",8,1,0,0
"(480, 478)",8,1,0,0
"(479, 480)",8,1,0,0
"(480, 479)",8,1,0,0
"(479, 481)",8,1,0,0
"(481, 479)",8,1,0,0
"(480, 481)",8,1,0,0
"(481, 480)",8,1,0,0
"(480, 482)",8,1,0,0
"(482, 480)",8,1,0,0
"(481, 482)",8,1,0,0
"(482, 481)",8,1,0,0
"(481, 483)",8,1,0,0
"(483, 481)",8,1,0,0
"(482, 483)",8,1,0,0
"(483, 482)",8,1,0,0
"(482, 484)",8,1,0,0
"(484, 482)",8,1,0,0
"(483, 484)",8,1,0,0
"(484, 483)",8,1,0,0
"(483, 485)",8,1,0,0
"(485, 483)",8,1,0,0
"(484, 485)",8,1,0,0
"(485, 484)",8,1,0,0
"(484, 486)",8,1,0,0
"(486, 484)",8,1,0,0
"(485, 486)",8,1,0,0
"(486, 485)",8,1,0,0
"(485, 487)",8,1,0,0
"(487, 485)",8,1,0,0
"(486, 487)",8,1,0,0
"(487, 486)",8,1,0,0
"(486, 488)",8,1,0,0
"(488, 486)",8,1,0,0
"(487, 488)",8,1,0,0
"(488, 487)",8,1,0,0
"(487, 489)",8,1,0,0
"(489, 487)",8,1,0,0
"(488, 489)",8,1,0,0
"(489, 488)",8,1,0,0
"(488, 490)",8,1,0,0
"(490, 488)",8,1,0,0
"(489, 490)",8,1,0,0
"(490, 489)",8,1,0,0
"(489, 491)",8,1,0,0
"(491, 489)",8,1,0,0
"(490, 491)",8,1,0,0
"(491, 490)",8,1,0,0
"(490, 492)",8,1,0,0
"(492, 490)",8,1,0,0
"(491, 492)",8,1,0,0
"(492, 491)",8,1,0,0
"(491, 493)",8,1,0,0
"(493, 491)",8,1,0,0
"(492, 493)",8,1,0,0
"(493, 492)",8,1,0,0
"(492, 494)",8,1,0,0
"(494, 492)",8,1,0,0
"(493, 494)",8,1,0,0
"(494, 493)",8,1,0,0
"(493, 495)",8,1,0,0
"(495, 493)",8,1,0,0
"(494, 495)",8,1,0,0
"(495, 494)",8,1,0,0
"(494, 496)",8,1,0,0
"(496, 494)",8,1,0,0
"(495, 496)",8,1,0,0
"(496, 495)",8,1,0,0
"(495, 497)",8,1,0,0
"(497, 495)",8,1,0,0
"(496, 497)",8,1,0,0
"(497, 496)",8,1,0,0
"(496, 498)",8,1,0,0
"(498, 496)",8,1,0,0
"(497, 498)",8,1,0,0
"(498, 497)",8,1,0,0
"(497, 499)",8,1,0,0
"(499, 497)",8,1,0,0
"(498, 499)",8,1,0,0
"(499, 498)",8,1,0,0
